Código Cliente,nome_cliente,volume_total,preco_liquido_ponderado,margem_pct_ponderada,frequencia_mensal,taxa_devolucao,produtos,cluster
10577,VIACAO RIODOCE LTDA,2.0,13955.550000000001,0.19220489339366773,1.1111111111111112,0.0,2,0
10570,VIACAO RIODOCE LTDA,9.950000000000001,12432.575879396984,0.15156737289207722,1.1081081081081081,0.0,3,0
10538,ORGANIZACOES FRANCAP S/A,2.4,12658.775,0.2070816488957265,1.0,0.0,1,0
1880780,CENTRO OESTE GOLD MINE S.A.,2.46,14039.756097560974,0.12198692447115915,1.6666666666666667,0.0,3,0
1880419,ENCRUZO NOVO TRANSMISSORA DE ENERGI,7.0,12330.442857142858,0.2657163281124186,1.0,0.0,1,0
1876597,ENCOPAV ENGENHARIA LTDA,0.8,10206.224999999999,0.12942591408674609,1.0,0.3333333333333333,1,0
1876594,AXIA ENERGIA NORTE S.A.,7.8,11513.988461538462,-0.133380678196232,1.0,0.0,1,0
1875571,MASTER PERFURACOES E DESMONTES LTDA,2.0,11456.28,-0.2662426197683716,1.0,0.0,1,0
1873910,EDP SAO PAULO DISTRIBUICAO DE ENERG,4.0,12999.0725,0.20290716895378497,1.0,0.0,1,0
1873898,MINERADORA VARGEAO LTDA,0.8,14777.9375,0.14887057141769613,1.0,0.0,2,0
1873786,EDP SAO PAULO DISTRIBUICAO DE ENERG,17.4,8676.118965517242,0.10222888869149145,1.0,0.25,1,0
11485,EMPRESA DE TRANSPORTES LIDER LTDA,6.23,12121.556982343498,0.09814757678041985,1.8,0.0,11,0
11478,CONSTRUTORA MARINS LTDA,0.4,11599.4,0.1959153059641016,1.0,0.0,1,0
11392,JM TERRAPLANAGEM E CONSTRUCOES LTDA,8.85,11333.676836158193,0.16479450672681506,2.1333333333333333,0.0,13,0
11297,WHITE MARTINS GASES INDUSTRIAIS DO,0.6000000000000001,11150.916666666666,0.19909275022232853,1.0,0.0,1,0
11291,SERVEL ENGENHARIA - SERVICOS E COME,3.6,10662.969444444445,0.2407128616715846,1.0,0.0,1,0
11225,INDUSTRIA DE GESSOS ESPECIAIS LTDA,2.65,13995.701886792454,0.1860474145566523,6.0,0.0,22,0
11174,TRANSPORTES COLETIVO CIDADE VERDE L,4.640000000000001,13329.209051724136,0.14654328151827567,3.5,0.0,16,0
11131,EXPRESSO UNIR LTDA,14.9,13088.29932885906,0.14917586618428488,2.1176470588235294,0.0,14,0
11967,VIACAO BARRA DO PIRAI TURISMO LTDA,0.2,11182.9,0.11571685341011724,1.0,0.0,1,0
11966,VIACAO BARRA DO PIRAI TURISMO LTDA,4.75,14142.393684210525,0.14336559120416897,3.6,0.0,9,0
11924,PETROVERA DERIVADOS DE PETROLEO LTD,5.0200000000000005,9406.886454183266,0.15658677619621297,2.25,0.0,5,0
11903,EDP ESPIRITO SANTO DISTRIBUICAO DE,6.8,12832.091176470589,0.1814865121016679,1.0,0.0,1,0
11881,VIACAO GRANDE VITORIA S.A - EM RECU,14.19,11580.933756166316,0.08318306467733745,2.1,0.0,14,0
11809,FRISA FRIGORIFICO RIO DOCE S A,8.8,12292.045454545454,0.16997078672460017,3.125,0.0,13,0
11805,VIACAO JOANA D'ARC S/A,9.440000000000001,12817.913135593219,0.11593489645961895,1.7727272727272727,0.0,6,0
11799,VIACAO AGUIA BRANCA S A,0.8,11395.050000000001,0.13124339077055389,1.5,0.0,2,0
11794,VIACAO AGUIA BRANCA S A,19.599999999999998,12877.660714285716,0.11749384860628169,1.0666666666666667,0.0,3,0
11793,VIACAO AGUIA BRANCA S A,2.8000000000000003,12845.428571428569,0.11676722124602416,1.2222222222222223,0.08333333333333333,3,0
11516,RAPIDO FEDERAL VIACAO LIMITADA,0.19,10917.842105263157,0.07380482937152609,1.0,0.0,1,0
11515,RAPIDO FEDERAL VIACAO LIMITADA,0.4,13975.900000000001,0.1544945227141007,1.0,0.0,1,0
11514,RAPIDO FEDERAL VIACAO LIMITADA,8.51,13678.487661574618,0.10426563776669741,2.5,0.0,9,0
11505,REAL EXPRESSO LIMITADA,3.2,11491.246875,0.11701759953703891,1.0,0.0,2,0
1881383,VIACAO ITAPETINGA LTDA.,0.24000000000000002,13006.583333333332,0.16639970784026037,2.0,0.0,2,0
1881201,VIA GROUP LTDA,0.5,14369.22,0.17259113577494117,2.6666666666666665,0.0,5,0
12105,VIACAO UNIAO LTDA,0.8,12284.425000000001,0.07733166184009425,1.5,0.0,3,0
12059,FRIMORITE FRIGORIFICO LTDA,0.30000000000000004,13452.999999999996,0.32008721722540207,2.0,0.0,2,0
12034,CONSTRUSAN SERVICOS INDUSTRIAIS LTD,0.92,14330.282608695652,0.13574855922317136,1.3333333333333333,0.0,3,0
11990,COLITUR TRANSPORTES RODOVIARIOS LTD,3.3000000000000003,11799.887878787877,0.14902401486608888,1.3,0.0,9,0
11969,TRANSPORTADORA BARRENSE LTDA,1.1400000000000001,15058.035087719296,0.14525554928999845,1.75,0.0,4,0
1784773,RODOVIARIO SHALLOON DE GUARULHOS LO,6.6,11530.053030303032,0.11755116898066778,1.0,0.0,4,0
1784770,JORDAO TRANSPORTES RODOVIARIOS LTDA,0.54,11632.333333333332,0.09144689291979889,2.0,0.0,2,0
1784672,LOG20 LOGISTICA S/A,1.5,12421.153333333334,0.184344663646371,1.2727272727272727,0.0,6,0
1784660,TERRAM ENGENHARIA DE INFRAESTRUTURA,4.8,11187.160416666668,0.10195896076547574,2.25,0.0,5,0
1784653,INTERMARITIMA PORTOS E LOGISTICA S/,1.1,14673.9,0.20837615828722486,1.8333333333333333,0.0,8,0
1784569,ATLANTIS GUARUJA TERMINAIS DE CONTA,6.86,13343.536443148689,0.19794845038042683,2.5625,0.0,18,0
1784385,RAPIDO FEDERAL VIACAO LIMITADA,1.32,14593.651515151514,0.11976046039114144,1.2857142857142858,0.0,5,0
1784379,DUBAXO SERVICOS DE INSTALACAO E MAN,5.6,9850.003571428573,0.15045154080799825,1.0,0.0,1,0
1784282,EVOLUTRANS TRANSPORTES E LOGISTICA,7.71,11315.693904020753,0.08865698500756498,3.8,0.0,10,0
1784011,NEWELL BRANDS BRASIL LTDA,0.8200000000000001,13430.426829268292,0.18529186094552322,1.2857142857142858,0.1,4,0
1783993,FEITICEIRO CONCRETO E BRITAGEM LTDA,3.06,14506.156862745096,0.18121379157463904,2.5,0.0,15,0
12448,VIACAO ESTRELA S/A,3.6,10443.03888888889,0.11247178476677977,1.0588235294117647,0.0,2,0
12426,COPAPA CIA PADUANA DE PAPEIS,10.31,15140.896217264792,0.3197389871177066,2.4722222222222223,0.0,8,0
12406,COLETIVOS SAO GERALDO LIMITADA,12.17,12609.621199671323,0.1602928181054638,2.625,0.026785714285714284,13,0
12362,FACIL TRANSPORTES E TURISMO LTDA,4.0,10370.002499999999,0.058809050431762204,1.0,0.0,1,0
12361,TRANSPORTES UNICA PETROPOLIS LTDA,3.98,10821.942211055277,0.07578335751415151,1.0,0.0,1,0
12296,ZILLI ARMAZENS GERAIS S.A.,4.83,12393.3933747412,0.1431608271888666,2.3,0.0,11,0
12294,TRANSPORTADORA FROSSARD LTDA,8.92,14681.183856502243,0.14773127128956742,2.34375,0.0,17,0
12288,TRANSILVA TRANSPORTES E LOGISTICA L,0.4,8850.375,0.08398514187251953,1.0,0.0,1,0
12215,AUTO LOTACAO INGA LTDA,10.23,13321.927663734115,0.10995725669142782,2.0476190476190474,0.0,11,0
12211,AUTO VIACAO 1001 LTDA,8.780000000000001,14234.21640091116,0.15859375712634433,2.0,0.0,11,0
12209,AUTO VIACAO 1001 LTDA,15.76,15732.946065989847,0.22517496686747634,1.4333333333333333,0.0,10,0
12208,AUTO VIACAO 1001 LTDA,12.0,12600.164166666667,0.15746104366232797,1.4230769230769231,0.0,6,0
12171,CAVALCANTI CIA LTDA,0.2,10563.849999999999,0.10466827908385673,1.0,0.0,1,0
12170,VIACAO TREZE DE JUNHO LTDA,1.49,10558.825503355705,0.16693373335070696,1.1818181818181819,0.0,7,0
12143,ARLANXEO BRASIL S.A.,2.6,11612.203846153845,0.16256968381738973,1.0,0.0,2,0
12142,ARLANXEO BRASIL S.A.,9.4,10639.00744680851,0.18599759396048285,1.3333333333333333,0.07142857142857142,4,0
12488,EMPRESA SANTA TEREZINHA LTDA,11.22,12815.45276292335,0.10870406423617655,1.44,0.02702702702702703,9,0
1783992,ENGIE SOLUCOES DE OPERACAO E MANUTE,0.37,14337.000000000002,0.22739123304095055,2.0,0.3333333333333333,3,0
1783970,53.571.243 VINICIUS OLIVEIRA LEAL,0.8,10447.5,0.13749102656137832,2.0,0.0,3,0
1783964,CONCRETO DE TERESOPOLIS LTDA,0.2,9460.449999999999,0.22351473767104105,1.0,0.0,1,0
1783961,COMPANHIA HIDRO ELETRICA DO SAO FRA,0.54,11675.75925925926,0.12765447881095845,1.0,0.0,2,0
1783936,TECVIA ENGENHARIA E PAVIMENTACAO LT,2.24,11852.549107142855,0.2708647288426126,1.0,0.0,2,0
1783931,BINOTTI SEEDS LTDA,1.58,14602.246835443037,0.15070985694502537,5.0,0.0,10,0
1783847,"ARMAC LOCACAO, LOGISTICA E SERVICOS",7.32,11193.178961748634,0.13163449588187184,2.857142857142857,0.0,9,0
1783757,SEMENTES TRES PINHEIROS SEEDS LTDA,1.35,12482.85925925926,0.18594089910549932,3.5,0.0,5,0
1783576,"ARMAC LOCACAO, LOGISTICA E SERVICOS",1.6,12037.006249999999,0.06304516125012397,4.0,0.0,9,0
1783405,MUNICIPIO DE NOVA FRIBURGO,1.0,9379.01,0.013167701068662897,1.0,0.0,1,0
1783323,WS LOCACOES LTDA,0.06,9468.5,0.3043600711129887,1.0,0.0,1,0
1783315,ORIGINAL TRATORES LTDA,5.73,11489.120418848168,0.15617597709100617,4.4,0.0,12,0
1783206,"ARMAC LOCACAO, LOGISTICA E SERVICOS",0.08,10340.0,0.06228239845261122,1.0,0.0,1,0
1782832,INDY LOG LOGISTICA LTDA,2.0,14798.43,0.10135940096348059,2.0,0.0,2,0
12468,EXPRESSO GARCIA LTDA,13.03,11504.472755180353,0.10300441724824168,2.135135135135135,0.0,14,0
14304,TRANSABRIL TRANSPORTADORA ABRIL LTD,4.48,13734.680803571428,0.13839883623589075,2.772727272727273,0.0,12,0
14279,E M SANTOS AGROINDUSTRIA COMERCIO L,7.17,15107.569037656904,0.19162063000184543,2.6333333333333333,0.0,19,0
14160,TRANSP - TRANSPORTES DE PETROLEO LT,1.4000000000000001,12109.314285714285,0.12098007201068363,1.0,0.0,1,0
13934,AGROP.NOVA ERA LTDA,1.48,14859.067567567567,0.25814112958599306,2.0,0.0,6,0
13883,LOCAMAQUINAS LOCADORA DE MAQUINAS L,8.780000000000001,12896.431662870158,0.2654886701633047,2.28,0.0,6,0
13733,SANTA ZITA TRANSPORTES COLETIVOS LT,13.05,14700.639846743295,0.22296686332885657,2.5454545454545454,0.0,11,0
13552,CIA METROPOLITANA DE TRANSPORTES PU,0.8500000000000001,13005.576470588234,0.155279997539517,4.0,0.0,4,0
13551,VIACAO PIAUIENSE LTDA,12.600000000000001,14369.316666666664,0.21111507495109594,2.3333333333333335,0.0,10,0
13490,NAVEGACAO NOBREGA LTDA,3.4,13806.89411764706,0.25349654818649847,1.0,0.0,1,0
12960,EMPRESA CARIOCA DE PRODUTOS QUIMICO,2.08,12701.20673076923,0.21593420673611038,1.0,0.3333333333333333,3,0
12593,BRASFRUT-FRUTOS DO BRASIL LTDA,1.04,10739.75,0.20438181665165533,1.0,0.0,2,0
12585,VIACAO AGULHAS NEGRAS LTDA,1.3800000000000001,12909.021739130434,0.14632615657513984,4.333333333333333,0.0,8,0
12540,VIACAO SALUTARIS E TURISMO SA,0.6000000000000001,14624.083333333332,0.19845232464712886,1.0,0.0,1,0
12538,VIACAO SALUTARIS E TURISMO SA,2.8,11843.378571428571,0.11519878799063732,1.0,0.0,4,0
12519,VIACAO DEDO DE DEUS LTDA,11.5,14191.042608695652,0.10929650111806598,1.7878787878787878,0.0,16,0
12518,VIACAO PRIMEIRO DE MARCO LTDA,0.8200000000000001,14957.31707317073,0.12360864247859762,1.25,0.0,3,0
1782805,ROTA BRASIL TRANSPORTES E LOGISTICA,0.98,11234.612244897959,0.09158377172586177,7.0,0.0,14,0
1782803,"ARMAC LOCACAO, LOGISTICA E SERVICOS",0.71,10945.394366197183,0.07999763229244276,2.3333333333333335,0.0,5,0
1782793,M B C MATERIAIS BASICOS PARA CONSTR,2.07,13751.719806763285,0.29815822772803824,1.125,0.0,5,0
1782157,RAPIDO SUMARE LTDA.,13.74,11916.270742358078,0.1714544398702348,1.8,0.0,8,0
1782061,R E D MINERACAO E CONSTRUCAO LTDA,2.71,13823.136531365315,0.0990117643290168,5.0,0.0,15,0
1781967,EMPREENDIMENTOS RODEIRO S/A,5.39,15014.601113172543,0.22283602726844745,1.1818181818181819,0.0,3,0
1781947,MAKRO ENGENHARIA LTDA,1.0,11800.17,0.22033665616681794,1.0,0.0,1,0
1781847,"ARMAC LOCACAO, LOGISTICA E SERVICOS",0.1,10949.699999999999,0.16617806880553807,1.0,0.0,1,0
1781765,"ARMAC LOCACAO, LOGISTICA E SERVICOS",0.5,11279.58,0.18534378053083536,2.5,0.0,4,0
1781763,FRAGA CONSTRUCOES E ENGENHARIA LTDA,0.66,12845.651515151516,0.17970118410545718,2.5,0.0,4,0
1781682,FRANCISCO ZULEUDO MAIA,0.4,12449.45,0.1984826638927824,1.0,0.0,1,0
1781670,ACAUA SMARTLOG LTDA.,1.0,12954.15,0.1274479606921334,1.25,0.0,2,0
1781477,DELTA PLATAFORMAS LTDA,2.2600000000000002,11945.933628318584,0.3267816908112176,2.2,0.0,4,0
14517,ELETRONUCLEAR S.A.,24.4,9108.66393442623,0.11867097350117929,1.0,0.25,2,0
14441,COMPANHIA BRASILEIRA DE TRENS URBAN,1.4,15505.621428571429,0.24736190146707163,1.0,0.0,1,0
14411,CENTRO DE PESQUISAS DE ENERGIA ELET,0.4,10726.5,0.17737845522770707,2.0,0.0,2,0
14604,ANR TRANSPORTES RODOVIARIOS LTDA,6.57,13264.940639269407,0.16670143404536464,1.5833333333333333,0.0,4,0
14597,UNIPEL INDUSTRIA E COMERCIO LTDA,8.39,14761.848629320619,0.22767650494853084,2.4482758620689653,0.0,8,0
14589,HOMY INDUSTRIA E COMERCIO DE PRODUT,1.0,10507.41,0.19074729167320967,1.0,0.0,1,0
1873727,FX MINAS CONSTRUCOES E EMPREENDIMEN,0.4,9834.3,0.20336729609631596,1.0,0.0,1,0
1873718,AGROALANO ALIMENTOS LTDA,0.6000000000000001,13641.383333333331,0.2508298889530998,1.0,0.0,2,0
1873664,VPR TRANSFORMADORES E INSTALACOES E,1.0,10291.05,0.06827291675776526,1.0,0.0,1,0
1873517,LEOFRAN TRANSPORTES LTDA,1.04,12170.423076923076,0.11108266889148029,2.0,0.0,4,0
1873452,OLIMPIO FRANCISCO DE SOUSA,0.6,12966.183333333334,0.12488897401059935,2.0,0.3333333333333333,2,0
1873373,ANTONIO MIGUEL SERAFIM,4.4,12858.711363636363,0.15040564117039157,4.0,0.0,4,0
1873272,SINAL SERVICOS DE INTEGRACAO INDUST,0.22,13556.727272727272,0.040436147099058496,1.0,0.0,1,0
1873249,IMPERIO DO GAS LTDA,0.21000000000000002,11970.809523809523,0.09299605787093207,1.6666666666666667,0.0,5,0
1873246,CONSORCIO CONSTRUTOR ARCO VIARIO ME,4.2700000000000005,14168.819672131147,0.15188279968251692,2.6666666666666665,0.0,4,0
1873211,DMLA HIDRAULICA LTDA,0.6,9502.2,0.21152996148260403,1.0,0.0,1,0
1782827,CRISTAULAT INDUSTRIA E COMERCIO DE,0.72,11737.041666666668,0.0852003450613975,2.0,0.0,2,0
1782817,B D B MACHADO ENGENHARIA LTDA,0.2,10563.15,0.19407563084875248,1.0,0.0,1,0
1782811,AGRO SERINGUEIRA TOCANTINS LTDA.,3.14,12095.691082802548,0.13790587636224616,2.3333333333333335,0.0,6,0
15935,BB TRANSPORTE E TURISMO LIMITADA,13.98,10981.462804005723,0.14677491689239605,1.4736842105263157,0.03125,7,0
15820,GATTI TRANSPORTADORA TURISTICA LIMI,1.2,9742.583333333334,0.06578593973193284,1.0,0.0,2,0
15765,TERRACOM CONSTRUCOES LTDA,0.2,10407.75,0.15373159424467342,1.0,0.0,1,0
15642,HIPER TRANSPORTES LTDA,3.52,15107.829545454544,0.13182094774759326,1.375,0.0,6,0
15614,EXPRESSO AMARELINHO LTDA,0.4,13523.975,0.1703936897250993,1.0,0.0,1,0
15288,EDISONDA POCOS ARTESIANOS LTDA,2.7,12027.474074074073,0.22238467607188234,2.1666666666666665,0.0,5,0
15283,ROBERT BOSCH LIMITADA,4.0,12996.85,0.11951415150594183,1.0,0.0,1,0
15277,3M DO BRASIL LTDA,0.7,11132.371428571429,0.2996216952876168,1.0,0.0,1,0
15116,SIDERURGICA SAO JOAQUIM SOCIEDADE A,0.8200000000000001,10466.463414634145,0.19108185260704924,2.0,0.0,2,0
15013,EMPRESAS REUNIDAS PAULISTA DE TRANS,0.8,11999.7125,0.08333532990894574,1.0,0.0,1,0
14799,LIEBHERR BRASIL LTDA.,0.5700000000000001,15586.33333333333,0.25576387771113024,1.0,0.0,3,0
14780,EMPRESA CRUZ DE TRANSPORTES LTDA,0.6000000000000001,11718.58333333333,0.15233923326909538,1.0,0.0,2,0
14758,JUMBO TURISMO LTDA,3.8800000000000003,11588.487113402061,0.18105909860323957,1.3333333333333333,0.0,6,0
14647,JANDAIA TRANSPORTES E TURISMO LIMIT,8.59,13085.947613504073,0.11478744138888688,2.0,0.0,9,0
14629,AUTO VIACAO OURO VERDE LTDA,22.4,9277.670535714287,0.05789077288200904,1.1666666666666667,0.0,6,0
14626,TRANSPORTADORA CONTATTO LTDA,0.4,12913.224999999999,0.04373810570171278,1.0,0.0,1,0
1781231,TLK - TRANSPORTES E LOGISTICA LTDA.,0.04,11906.5,0.12027044051568471,1.0,0.0,1,0
1789624,FBBV EMPREENDIMENTOS SPE LTDA,1.78,14178.241573033707,0.2993370519077539,1.6666666666666667,0.0,2,0
1789615,CENTRAIS ELETRICAS BRASILEIRAS SA E,2.6,11563.234615384616,0.17582018073862085,1.0,0.0,1,0
1789482,CENTRAIS ELETRICAS BRASILEIRAS SA E,0.42,12378.000000000002,0.2224857466011126,1.0,0.0,1,0
1789295,EXPRESSO JA LTDA,4.8,12077.791666666668,0.16428586213677304,1.0,0.0,2,0
1788952,PAVIDEZ ENGENHARIA LTDA,3.35,13444.755223880597,0.15309570863009778,3.4,0.0,12,0
1788849,RODOCELL TRANSPORTE E LOGISTICA LTD,0.38,13439.210526315788,0.17079833166891853,1.5,0.0,3,0
1788840,ATLANTIS NAVEGANTES TERMINAIS DE CO,5.76,13487.381944444445,0.15902916975382853,2.764705882352941,0.02040816326530612,16,0
1788754,COMAZI TRATORES E MAQUINAS LTDA,2.7600000000000002,13258.358695652172,0.14573305819927107,2.0,0.0,4,0
1788750,CENTRAIS ELETRICAS BRASILEIRAS SA E,0.24,11895.166666666668,0.19162194728951532,1.0,0.0,1,0
1788745,CENTRAIS ELETRICAS BRASILEIRAS SA E,17.8,10864.308426966292,0.13327714825822046,1.0,0.0,1,0
1788652,TRANSMARGOO TURISMO E FRETAMENTO LT,3.31,13125.640483383686,0.14554478941266452,1.7,0.05263157894736842,9,0
1788649,CONCRETEK TECNOLOGIA EM CONCRETO LT,1.72,11107.563953488372,0.14185336725811712,1.7142857142857142,0.0,5,0
16173,BOMBRIL S/A,2.6,10845.080769230768,0.20603102221815564,1.1666666666666667,0.0,3,0
16105,IC TRANSPORTES LTDA.,2.99,11707.826086956522,0.0996097856391974,1.5333333333333334,0.0,7,0
15997,PEDREIRA SERRANA LTDA,9.14,11921.622538293217,0.1332457444745554,2.2142857142857144,0.0,11,0
16780,FAM LOCACAO COMERCIO E TRANSPORTES,0.4,13276.599999999999,0.11298073301899585,2.0,0.0,2,0
16772,SIMISA SIMIONI METALURGICA LTDA EM,0.6000000000000001,14472.516666666665,0.2276890335820423,3.0,0.0,3,0
16673,USINA CAROLO S/A-ACUCAR E ALCOOL,5.8,11596.568965517243,0.14229535787190323,4.0,0.1111111111111111,9,0
16649,TELETUSA TELEFONIA E CONSTRUCOES LT,3.39,12683.271386430679,0.14540487097840302,3.3333333333333335,0.0,12,0
16524,CONSTRUTORA TRIPOLONI LTDA,1.0,10353.29,0.18536136822208205,1.5,0.0,3,0
16506,PRODUTOS ALIMENTICIOS ORLANDIA S A,11.86,10671.072512647555,0.1686389232777903,2.1052631578947367,0.023809523809523808,12,0
16436,VIACAO SANTA CRUZ LTDA.,3.42,11596.1432748538,0.16831039559684216,1.3333333333333333,0.0,5,0
16388,JSL S.A.,0.48000000000000004,14003.333333333332,0.16062247084027614,1.0,0.0,2,0
16387,JSL S.A.,13.57,14039.802505526897,0.09771582130013357,1.7777777777777777,0.0,8,0
16293,EMPRESA DE TRANSPORTES COVRE LTDA,5.54,14797.303249097473,0.1340100511045407,3.0,0.0,13,0
16232,VIACAO JUNDIAIENSE LTDA,5.53,10723.578661844484,0.03459413008700134,4.0,0.0,7,0
16220,AUTO ONIBUS TRES IRMAOS LTDA,9.98,11565.107214428857,0.11546124203851732,3.0,0.023809523809523808,7,0
16182,"HAPPENING EMPREENDIMENTOS, IMPORTAC",9.52,15148.417016806723,0.2436409828161733,2.0357142857142856,0.0,11,0
16175,BOMBRIL S/A,3.72,13355.193548387097,0.2720557746855357,1.1,0.07692307692307693,4,0
16174,BOMBRIL S/A,15.38,12450.265279583873,0.2054283289329905,2.037037037037037,0.01694915254237288,11,0
1781468,J DANTAS S/A ENGENHARIA E CONSTRUCO,0.78,11180.602564102563,0.09701440337947935,2.5,0.0,5,0
1872976,"LE MIX BRASIL PREPARACAO DE MASSA,",0.08,11650.625,0.10297730808433024,2.0,0.0,2,0
1872955,"LE MIX BRASIL PREPARACAO DE MASSA,",0.08,10666.75,0.11245224646682446,1.0,0.0,1,0
1872257,ENCRUZO NOVO TRANSMISSORA DE ENERGI,2.6,12330.446153846153,0.2729828230059677,1.0,0.3333333333333333,1,0
1871913,PEDRA BRANCA TRANSPORTES LTDA,1.11,15000.594594594593,0.20547533851510993,2.5,0.0,3,0
1871782,MATISA DO BRASIL PROJETOS DE VIA FE,0.4,13894.425000000001,0.1580597973647704,1.0,0.0,1,0
1871467,MECANICA ACESSORIOS VAIRES LTDA,0.9600000000000001,12839.520833333332,0.08905608821720694,2.0,0.0,6,0
17332,COCAM CIA DE CAFE SOLUVEL E DERIVAD,3.14,13437.872611464967,0.30884191746305006,2.4,0.0,11,0
17300,PURILUB TRANSPORTE E PURIFICACAO LT,2.4,10580.6375,0.21322281699314746,1.0,0.0,2,0
17213,ENGENHARIA E COMERCIO BANDEIRANTES,16.0,12147.680624999999,0.24303204176476284,1.0909090909090908,0.0,1,0
17207,ROTAVI INDUSTRIAL LTDA EM RECUPERAC,10.370000000000001,9825.457087753133,0.129737867282154,2.75,0.0,10,0
17056,TRANSPORTES BORELLI LTDA,5.27,12591.555977229602,0.19061658441020232,2.1,0.0,9,0
17022,SANTOS BRASIL LOGISTICA S.A.,1.95,14882.430769230768,0.11967131093142352,1.1666666666666667,0.09090909090909091,6,0
16978,DNP - TERRAPLENAGEM E PAVIMENTADORA,8.76,11729.51598173516,0.09865581267878248,1.875,0.03225806451612903,21,0
16965,VIACAO CURUCA LTDA,3.79,10066.079155672824,0.1113806288996929,1.75,0.0,5,0
16848,EUCLIDES RENATO GARBUIO TRANSPORTES,8.33,10145.055222088835,0.13767403466002337,1.5,0.0,7,0
16781,TRANSNOVAG TRANSPORTES SA,10.77,12285.5617455896,0.1372047870430902,2.466666666666667,0.0,10,0
17782,COMTEC-TERRAPLENAGEM E CONSTRUCOES,5.390000000000001,14260.983302411873,0.21701595099048093,2.235294117647059,0.0,17,0
17677,TRANSPORTES DELLA VOLPE S A COMERCI,16.150000000000002,11401.216099071207,0.10424095762094575,2.5384615384615383,0.029411764705882353,9,0
17665,EPCCO ENGENHARIA DE PROJETOS CONSUL,4.37,13631.228832951945,0.17664042739388808,3.0,0.0,9,0
17615,HITACHI ENERGY BRASIL LTDA.,8.2,10430.812195121953,0.16618903235325547,1.5714285714285714,0.0,4,0
17613,HITACHI ENERGY BRASIL LTDA.,15.2,10542.086842105264,0.16518788225541084,1.0,0.0,1,0
17528,AGIS MINERACAO LTDA.,12.17,13583.322103533279,0.14155796570822538,3.5,0.0,8,0
17484,VERALLIA BRASIL S.A.,22.22,12348.061656165617,0.20826825639010235,1.4642857142857142,0.022727272727272728,4,0
17481,VERALLIA BRASIL S.A.,19.6,13298.592346938774,0.22928282151697735,1.53125,0.02,3,0
17404,BRASILMINAS INDUSTRIA E COMERCIO LT,11.92,14669.278523489935,0.25949502967554205,1.4230769230769231,0.0,5,0
17402,ZILMER INELTEC CONSTRUCOES ELETRICA,14.54,8635.873452544705,0.3944520633039622,1.0,0.0,1,0
17382,BETUNEL INDUSTRIA E COMERCIO S/A,24.0,10390.232916666666,0.16706811874084151,1.0,0.0,1,0
1873145,REI MINAS TRANSPORTES LTDA,2.1,12109.085714285713,0.21095139894954912,2.0,0.0,4,0
1873012,IPEPAM INDUSTRIA DE PEDRAS PADUA MI,0.04,12087.0,0.25850086870191114,1.0,0.0,1,0
1873001,COMPORTA MINERACAO LTDA,1.24,12082.508064516129,0.28738358771110734,4.0,0.0,4,0
1872997,"ARMAC LOCACAO, LOGISTICA E SERVICOS",0.66,10249.545454545454,0.019694886691205817,1.5,0.0,2,0
1872992,"LE MIX BRASIL PREPARACAO DE MASSA,",0.16,11437.5,0.09902185792349727,1.0,0.0,1,0
1781007,CENTRO DE EMBARCACOES DO COMANDO MI,0.32,12532.34375,0.10821000660790206,2.0,0.0,2,0
1781004,"ARMAC LOCACAO, LOGISTICA E SERVICOS",3.8000000000000003,12361.613157894735,0.18020706290888197,4.166666666666667,0.0,10,0
1780969,MINERA SERVICE LTDA,0.2,11171.15,0.31330704538028764,1.0,0.0,1,0
1780282,PRIMAX TRANSPORTES PESADOS LTDA,0.88,11776.272727272728,0.15680123360532347,2.0,0.0,7,0
1780275,SISTEMMA ASSESSORIA E CONSTRUCOES S,0.42000000000000004,10442.95238095238,0.1915144412727654,2.0,0.0,2,0
1780274,AMBIPAR WASTE TO ENERGY S.A.,0.24,14493.5,0.1350202964547326,2.3333333333333335,0.0,7,0
1780230,D F C TRANSPORTADORA LTDA,0.1,9556.0,0.0643574717455002,1.0,0.0,1,0
1779625,RPT SOLUCOES AMBIENTAIS LTDA,2.37,13965.42616033755,0.2935749104328169,3.857142857142857,0.0,15,0
1779612,TRANSPORTADORA DANIEL E CIA LTDA,7.47,11401.965194109773,0.1419357709537847,2.7,0.0,11,0
1779611,MARINGA FERRO-LIGA S.A,3.0,10233.476666666667,0.1421266737957742,1.0,0.0,1,0
1779527,MARINGA FERRO-LIGA S.A,12.8,9991.553125,0.14556795943573586,1.0,0.0,1,0
1779277,RODOCON CONSTRUCOES RODOVIARIAS LTD,1.6500000000000001,14521.199999999999,0.26468260824925566,3.5,0.0,6,0
17912,NUNES TRANSPORTES LTDA,0.41000000000000003,12608.926829268292,0.17108088346235537,1.5,0.0,2,0
17892,UNIPAR INDUPA DO BRASIL S.A.,6.44,11112.954968944097,0.20641191111655122,1.0,0.16666666666666666,5,0
17875,INDUSTRIAS BRASILEIRAS DE ARTIGOS R,13.620000000000001,10939.661527165932,0.1273842990978615,1.4444444444444444,0.0,9,0
17806,GONCALVES SALLES S A INDUSTRIA E CO,3.77,12402.92572944297,0.19007537153786125,1.4285714285714286,0.0,6,0
19109,LH INDUSTRIA E COMERCIO DE ESCOVAS,2.4000000000000004,13735.579166666665,0.16241306412573916,1.0,0.0,1,0
