Código Cliente,nome_cliente,transacoes,meses_ativos,produtos,volume_total,segmento_b2b,receita_liquida_total,lucro_reposicao_total,volume_medio,volume_std,ultima_compra,preco_liquido_ponderado,margem_pct_ponderada,frequencia_mensal,cv_volume,registros_totais,devolucoes,ajustes,inconsistencias,taxa_devolucao,taxa_ajuste,taxa_inconsistencia,recencia_dias,concentracao_familia,intensidade_desconto,frequencia_mensal_corrigida,cnpj_14,cnae_codigo,cnae_descricao,cnae_divisao,cnae_divisao_nome,estado_cliente,frete_por_m3
1606006,MAUARI INDUSTRIA DE COMPONENTES PLA,9,4,6,1.62,OUTRAS INDÚSTRIAS,15808.880000000001,3271.35,0.18000000000000002,0.2601922366251538,2026-02-01,9758.567901234568,0.20693116779936338,2.25,1.4455124256952987,9,0,0,0,0.0,0.0,0.0,197,0.8271604938271605,0.17039873885756274,1.0,15287336000154,2229302,Fabricação de artefatos de material plástico para usos industriais,22,Borracha e material plástico,Minas Gerais,558.6666666666666
1606017,J L VASCONCELOS GONDINHO LOCACOES D,68,28,15,8.17,TRANSPORTE DE CARGAS,104116.39,20426.7,0.12014705882352941,0.09676086304951005,2026-08-01,12743.744186046511,0.19619101276945927,2.4285714285714284,0.805353572505102,68,0,0,0,0.0,0.0,0.0,15,0.48959608323133413,0.2734887237240765,1.5789473684210527,13807082000122,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",49,Transporte terrestre,Pernambuco,593.1848225214198
1606113,VPAR TRANSPORTES E SERVICOS SPE LTD,44,23,15,12.82,TRANSPORTE DE PASSAG,227891.45,24666.05,0.2913636363636364,0.29353174947398797,2026-09-01,17776.244149765993,0.1082359605856209,1.9130434782608696,1.0074412618452004,44,0,0,0,0.0,0.0,0.0,8,0.46801872074882994,0.2648723299455446,1.3846153846153846,35835010000202,4921302,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal em região metropolitana",49,Transporte terrestre,Mato Grosso,1210.7121684867395
1606118,COMBIO ENERGIA S.A.,8,3,7,8.36,OUTRAS INDÚSTRIAS,106008.12000000001,15507.41,1.045,1.1237056045576554,2023-04-01,12680.397129186606,0.14628511476290681,2.6666666666666665,1.0753163679977564,8,0,0,0,0.0,0.0,0.0,1257,0.6602870813397129,0.35965999480479366,2.6666666666666665,10376555001753,0161099,Atividades de apoio à agricultura não especificadas anteriormente,01,Agricultura e pecuária,Roraima,685.9461722488039
1606128,COMBIO ENERGIA S.A.,43,24,11,7.29,OUTRAS INDÚSTRIAS,82020.95,4052.6099999999988,0.16953488372093023,0.2111753219751202,2026-07-01,11251.159122085048,0.04940944965889811,1.7916666666666667,1.2456157537627117,50,2,2,0,0.04,0.04,0.0,54,0.48559670781893005,0.3675086522511451,1.1875,10376555000862,0210101,Cultivo de eucalipto,02,Produção florestal,Minas Gerais,715.6145404663923
1606138,DISTRIBUIDORA VITORIA COMERCIO E RE,1,1,1,0.4,COMÉRCIO,4313.84,720.0,0.4,,2025-09-01,10784.6,0.1669046603490162,1.0,,1,0,0,0,0.0,0.0,0.0,370,1.0,0.162514673275075,1.0,07502787000139,4691500,"Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios",46,Comércio por atacado,Piauí,0.0
1606144,ASSOCIACAO DO CONSELHO DE BUGGY TUR,31,12,7,3.85,SERVIÇOS,48925.479999999996,7523.62,0.12419354838709677,0.10723103386452969,2025-05-01,12707.916883116883,0.15377713207923563,2.5833333333333335,0.8634187142338754,31,0,0,0,0.0,0.0,0.0,470,0.9090909090909091,0.30596729216760643,1.4,43008203000137,9430800,Atividades de associações de defesa de direitos sociais,94,Organizações associativas,Ceará,509.9844155844156
1606666,EXPRESSO NEPOMUCENO S/A,155,43,25,106.21,TRANSPORTE DE CARGAS,1507750.97,93398.33,0.6852258064516129,0.5352379437900118,2026-08-01,14195.941719235478,0.06194546172303242,3.604651162790698,0.781111771843064,157,1,1,0,0.006369426751592357,0.006369426751592357,0.0,0,0.34591846342152344,0.3075875634449074,1.71875,19368927004609,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",49,Transporte terrestre,São Paulo,399.86583184257603
1606667,EXPRESSO NEPOMUCENO S/A,64,26,15,12.610000000000001,TRANSPORTE DE CARGAS,183937.16,10941.58,0.19703125000000002,0.09007368566460656,2026-08-01,14586.610626486914,0.059485424261198766,2.4615384615384617,0.4571543126514528,68,0,4,0,0.0,0.058823529411764705,0.0,29,0.3917525773195876,0.28159749361411424,1.2857142857142858,19368927004366,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",49,Transporte terrestre,Minas Gerais,621.0071371927041
1606840,SERRA GRANDE EMPREENDIMENTOS IMOBIL,4,3,2,1.4,SERVIÇOS,17868.02,3736.4800000000005,0.35,0.1914854215512676,2025-05-01,12762.87142857143,0.20911550356446884,1.3333333333333333,0.5471012044321932,4,0,0,0,0.0,0.0,0.0,484,0.7142857142857143,0.08341286897682057,1.0,16930286000144,6810201,Compra e venda de imóveis próprios,68,Atividades imobiliárias,Pará,877.4285714285713
1606967,TRANSMARONI TRANSPORTES BRASIL RODO,1,1,1,5.0,TRANSPORTE DE CARGAS,108378.86,7500.13,5.0,,2026-06-01,21675.772,0.0692028869836793,1.0,,1,0,0,0,0.0,0.0,0.0,0,1.0,0.2202826604980804,1.5,03831403001495,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",49,Transporte terrestre,São Paulo,271.05
1607044,FLAPA - ENGENHARIA E MINERACAO LTDA,2,1,2,0.6000000000000001,CONSTRUÇÃO E CIMENTO,6293.26,656.62,0.30000000000000004,0.1414213562373095,2024-04-01,10488.766666666665,0.10433702087630257,2.0,0.4714045207910316,2,0,0,0,0.0,0.0,0.0,882,0.6666666666666666,0.17268498372937793,1.0,71241731001220,4299599,Outras obras de engenharia civil não especificadas anteriormente,42,Obras de infraestrutura,Minas Gerais,575.75
1607045,CIPLAN CIMENTO PLANALTO SA,33,15,10,6.75,CONSTRUÇÃO E CIMENTO,81717.74,12433.61,0.20454545454545456,0.11102057548859212,2026-07-01,12106.331851851852,0.1521531310092521,2.2,0.5427672579442281,33,0,0,0,0.0,0.0,0.0,47,0.3407407407407408,0.19130143545621642,1.1666666666666667,00057240004381,2330305,Preparação de massa de concreto e argamassa para construção,23,Produtos de minerais não-metálicos,Brasília,299.70666666666665
1607215,USINA CENTRAL MATA SUL IND.C.AC.ALC,12,7,6,4.21,USINA,50673.55,7753.18,0.35083333333333333,0.3190171934190534,2024-11-01,12036.472684085511,0.1530025032783375,1.7142857142857142,0.9093126653274681,12,0,0,0,0.0,0.0,0.0,0,0.9026128266033254,0.46227010584202055,1.5,31059324000129,1071600,Fabricação de açúcar em bruto,10,Fabricação de produtos alimentícios,Pernambuco,274.72446555819477
1607220,PORTAL AGRO COMERCIO E SERVICOS LTD,10,2,7,0.9,COMÉRCIO,14347.25,2466.84,0.09,0.019436506316151004,2025-08-01,15941.388888888889,0.1719381763055638,5.0,0.2159611812905667,10,0,0,0,0.0,0.0,0.0,398,0.4444444444444445,0.18044518768771076,1.0,10197621000241,4683400,"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo",46,Comércio por atacado,Pará,645.9888888888888
1607223,IMPERIAL LOCACAO E TRANSPORTE LTDA,14,9,4,3.02,TRANSPORTE DE PASSAG,47424.76,7182.49,0.21571428571428572,0.09154354035222682,2026-03-01,15703.562913907286,0.15145021292674965,1.5555555555555556,0.4243740281229058,14,0,0,0,0.0,0.0,0.0,180,0.3973509933774835,0.2389599843810266,1.125,36933715000225,4921301,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",49,Transporte terrestre,Paraná,418.7086092715232
1607238,COMBIO ENERGIA S.A.,3,1,3,0.3,OUTRAS INDÚSTRIAS,3674.69,532.19,0.09999999999999999,0.034641016151377546,2023-01-01,12248.966666666667,0.14482582204213146,3.0,0.3464101615137755,3,0,0,0,0.0,0.0,0.0,1347,0.4,0.4342829618777157,3.0,10376555000358,3530100,"Produção e distribuição de vapor, água quente e ar condicionado",35,"Eletricidade, gás e outras utilidades",Rio Grande do Sul,450.3
1607393,DANBEL TRANSPORTES LTDA,27,17,9,6.03,TRANSPORTE DE CARGAS,74394.87,11623.74,0.22333333333333336,0.1671480228374286,2026-05-01,12337.457711442785,0.1562438377807502,1.588235294117647,0.7484239828541579,31,0,0,0,0.0,0.0,0.0,127,0.912106135986733,0.23364405602529767,1.0769230769230769,15605543000100,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",49,Transporte terrestre,Pernambuco,395.61028192371475
1607400,FARICON AGRICOLA LTDA,3,1,3,0.5,OUTRAS INDÚSTRIAS,5215.79,1300.88,0.16666666666666666,0.12701705922171766,2024-04-01,10431.58,0.24941188199678288,3.0,0.762102355330306,3,0,0,0,0.0,0.0,0.0,866,0.48,0.13413981657338467,1.0,20514651000107,1013902,Preparação de subprodutos do abate,10,Fabricação de produtos alimentícios,Paraná,517.26
1607839,CEMIG GERACAO LESTE S.A.,1,1,1,1.4,TÉRMICA,14910.02,3532.76,1.4,,2025-11-01,10650.014285714287,0.23693864931100025,1.0,,1,0,0,0,0.0,0.0,0.0,312,1.0,0.15618045438506392,1.0,24286169000118,3511501,Geração de energia elétrica,35,"Eletricidade, gás e outras utilidades",Minas Gerais,730.8714285714286
1607873,JOAO REGIS DALLA MAESTRI,2,2,2,1.22,AGRONEGOCIO,15036.150000000001,2437.55,0.61,0.014142135623730963,2023-03-01,12324.7131147541,0.16211264186643523,1.0,0.023183828891362234,2,0,0,0,0.0,0.0,0.0,1288,0.5081967213114754,0.3513915770116855,1.0,00047112115604,,,,,Pará,574.5901639344262
1607874,BRAVO SERVICOS LOGISTICOS LTDA,3,3,1,0.6000000000000001,TRANSPORTE DE CARGAS,7159.82,1196.47,0.20000000000000004,0.0,2024-10-01,11933.033333333331,0.1671089496663324,1.0,0.0,3,0,0,0,0.0,0.0,0.0,701,1.0,0.27507335157725377,1.0,00950001001845,4930203,Transporte rodoviário de produtos perigosos,49,Transporte terrestre,São Paulo,618.2166666666666
1607876,ADALBERTO MONIZ E OUTROS,5,2,4,0.36,AGRONEGOCIO,4617.3,772.4,0.072,0.057619441163551735,2026-01-01,12825.833333333334,0.16728391051047148,2.5,0.8002700161604408,5,0,0,0,0.0,0.0,0.0,99,0.5555555555555556,0.20307833492992441,1.0,08507787000194,0151201,Criação de bovinos para corte,01,Agricultura e pecuária,São Paulo,280.97222222222223
1607954,MGL SOLUCOES EM ENGENHARIA LTDA,15,8,9,3.8600000000000003,SERVIÇOS,47797.21,8725.96,0.25733333333333336,0.18328224396373194,2026-07-01,12382.696891191708,0.18256212025764681,1.875,0.7122366993409271,15,0,0,0,0.0,0.0,0.0,12,0.4404145077720207,0.16897367011664916,2.0588235294117645,42977769000104,7112000,Serviços de engenharia,71,"Arquitetura, engenharia e testes técnicos",Minas Gerais,371.18911917098444
1607957,TUPI - TRANSPORTE URBANO DE PIRACIC,52,19,8,27.55,TRANSPORTE DE PASSAG,300394.82,49030.36,0.5298076923076923,0.7343197208904904,2024-09-01,10903.623230490019,0.16321972529353201,2.736842105263158,1.3860118143849545,52,0,0,0,0.0,0.0,0.0,720,0.6529945553539019,0.32169963716477207,1.6666666666666667,43207151000128,4921301,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",49,Transporte terrestre,São Paulo,555.4736842105262
1608067,CARBOLOG  LTDA,3,3,2,0.6000000000000001,CONSTRUÇÃO E CIMENTO,7215.26,1397.7,0.20000000000000004,0.0,2026-01-01,12025.433333333332,0.19371443302112468,1.0,0.0,3,0,0,0,0.0,0.0,0.0,240,0.6666666666666666,0.21479991749174915,1.0,39830947000165,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",49,Transporte terrestre,São Paulo,314.4833333333333
1608069,CRICABOM INDUSTRIA DE LATICINIOS LT,314,41,80,104.98,OUTRAS INDÚSTRIAS,1481673.01,247650.71,0.3343312101910828,0.2522088335093127,2026-08-01,14113.859878072013,0.16714262075948863,7.658536585365853,0.7543682008184815,314,0,0,0,0.0,0.0,0.0,5,0.2590969708515908,0.22446821108605053,4.366666666666666,30182639000104,1052000,Fabricação de laticínios,10,Fabricação de produtos alimentícios,Pará,661.054772337588
1608070,CERAMICA FORTE LTDA,10,3,4,2.5,CONSTRUÇÃO E CIMENTO,31405.82,7871.54,0.25,0.14337208778404378,2026-02-01,12562.328,0.25063953114422743,3.3333333333333335,0.5734883511361751,10,0,0,0,0.0,0.0,0.0,224,0.52,0.4073792015798476,1.0,05904360000131,2342702,"Fabricação de artefatos de cerâmica e barro cozido para uso na construção, exceto azulejos e pisos",23,Produtos de minerais não-metálicos,Piauí,36.760000000000005
1608175,EXPRESSO GRAPIUNA LTDA,6,2,5,6.199999999999999,TRANSPORTE DE PASSAG,86511.01999999999,10637.9,1.0333333333333332,1.0385887861259944,2023-11-01,13953.390322580644,0.12296583718467313,3.0,1.005085922057414,6,0,0,0,0.0,0.0,0.0,1043,0.48387096774193555,0.3407057280982172,3.0,27958067000190,4921302,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal em região metropolitana",49,Transporte terrestre,Maranhão,498.1612903225808
1608521,MGL SOLUCOES EM ENGENHARIA LTDA,53,25,14,19.64,SERVIÇOS,221537.93,38072.2,0.37056603773584906,0.23757116419117957,2026-08-01,11279.935336048879,0.17185409288603534,2.12,0.6411034471554234,57,0,1,0,0.0,0.017543859649122806,0.0,39,0.6160896130346232,0.22991700808231338,2.12,42977769000104,7112000,Serviços de engenharia,71,"Arquitetura, engenharia e testes técnicos",Minas Gerais,772.0320773930753
1608529,TRANSPORTADORA JOLIVAN LTDA,2,2,2,0.5900000000000001,TRANSPORTE DE CARGAS,10496.279999999999,966.1,0.29500000000000004,0.148492424049175,2026-05-01,17790.30508474576,0.09204213302236604,1.0,0.5033641493192372,2,0,0,0,0.0,0.0,0.0,428,0.6779661016949152,0.23531010140624123,1.0,32438772004002,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",49,Transporte terrestre,Goiás,597.1186440677966
1608534,"VAMOS LOCACAO DE CAMINHOES, MAQUINA",10,7,5,2.44,SERVIÇOS,32443.11,3542.11,0.244,0.11843422928641309,2026-01-01,13296.35655737705,0.1091791138395795,1.4285714285714286,0.48538618560005364,10,0,0,0,0.0,0.0,0.0,252,0.5737704918032788,0.22492684968774573,1.75,23373000001376,7711000,Locação de automóveis sem condutor,77,Aluguel de máquinas e equipamentos,Rio Grande do Sul,494.26229508196724
1608701,VILASA CONSTRUTORA S/A.,1,1,1,0.2,CONSTRUÇÃO E CIMENTO,2288.65,220.0,0.2,,2023-02-01,11443.25,0.09612653747842614,1.0,,1,0,0,0,0.0,0.0,0.0,1316,1.0,0.35740896144847933,1.0,17551250000112,4211101,Construção de rodovias e ferrovias,42,Obras de infraestrutura,Minas Gerais,431.9
1608934,COOPERATIVA DOS GRANJEIROS DO OESTE,2,2,1,0.4,OUTRAS INDÚSTRIAS,4663.4400000000005,739.28,0.2,0.0,2025-03-01,11658.6,0.15852675278335304,1.0,0.0,2,0,0,0,0.0,0.0,0.0,540,1.0,0.15564881598263866,1.0,21483359000137,4789099,Comércio varejista de outros produtos não especificados anteriormente,47,Comércio varejista,Minas Gerais,590.3
1608940,METALURGICA FERRONORTE LTDA,1,1,1,0.24,COMÉRCIO,2548.95,480.0,0.24,,2023-01-01,10620.625,0.1883128346966398,1.0,,1,0,0,0,0.0,0.0,0.0,1347,1.0,0.4592479099357159,1.0,07103898000172,4744001,Comércio varejista de ferragens e ferramentas,47,Comércio varejista,Piauí,0.0
1608971,KAVAK TECNOLOGIA E COMERCIO DE VEIC,24,10,8,21.060000000000002,COMÉRCIO,293322.85,34613.68,0.8775000000000001,0.8004251587641462,2023-12-01,13927.96058879392,0.11800539917023171,2.4,0.912165423093044,24,0,0,0,0.0,0.0,0.0,1013,0.9886039886039885,0.4509158738117183,2.4,36740390000183,4511102,"Comércio a varejo de automóveis, camionetas e utilitários usados",45,Comércio e reparação de veículos automotores,São Paulo,479.4762583095916
1608980,JB TRANSPORTES DE CARGAS LTDA,4,4,2,0.76,TRANSPORTE DE CARGAS,15620.77,2574.17,0.19,0.0,2026-01-01,20553.644736842107,0.16479149235280977,1.0,0.0,6,1,0,0,0.16666666666666666,0.0,0.0,238,0.7500000000000001,0.15005230934973274,1.0,03299955000775,4930203,Transporte rodoviário de produtos perigosos,49,Transporte terrestre,Amazonas,272.6578947368421
1609170,VIBRA ENERGIA S.A,6,3,6,1.5,TRANSPORTE DE CARGAS,52370.08,4581.58,0.25,0.20851858430365386,2026-08-01,34913.386666666665,0.08748468591226134,2.0,0.8340743372146154,14,0,0,0,0.0,0.0,0.0,39,0.39999999999999997,0.22265822647073227,2.0,34274233040821,5211701,Armazéns gerais - emissão de warrant,52,Armazenamento e atividades auxiliares dos transportes,Rio de Janeiro,472.67333333333335
1609394,DINAMO INTER-AGRICOLA LTDA,13,4,8,0.54,OUTRAS INDÚSTRIAS,6274.82,1391.0,0.04153846153846154,0.03782551031736692,2026-02-01,11620.037037037036,0.2216796657115264,3.25,0.9106141372699443,13,0,0,0,0.0,0.0,0.0,229,0.37037037037037035,0.1731709081507888,1.0,56851611000106,5211799,"Depósitos de mercadorias para terceiros, exceto armazéns gerais e guarda-móveis",52,Armazenamento e atividades auxiliares dos transportes,Minas Gerais,352.74074074074076
1609722,PEDREIRA UM S.A.,6,5,4,1.8,MINERAÇÃO,25084.190000000002,4106.28,0.3,0.10954451150103323,2026-07-01,13935.661111111112,0.16369992413548132,1.2,0.36514837167011077,6,0,0,0,0.0,0.0,0.0,58,0.5555555555555556,0.2537527604297074,1.0,17112541000708,0810099,Extração e britamento de pedras e outros materiais para construção e beneficiamento associado,08,Extração de minerais não-metálicos,Minas Gerais,734.661111111111
1610325,REI MINAS TRANSPORTES LTDA,19,10,6,5.72,TRANSPORTE DE CARGAS,63344.64,10947.8,0.30105263157894735,0.23825510923382814,2024-06-01,11074.237762237763,0.17282914544940187,1.9,0.7914068313711076,19,0,0,0,0.0,0.0,0.0,805,0.8986013986013985,0.29050455150350923,1.25,18119493000149,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",49,Transporte terrestre,Minas Gerais,358.77797202797206
1610358,BJ TRANSPORTADORA E LOGISTICA LTDA,102,31,37,128.87,TRANSPORTE DE CARGAS,1217632.84,193830.73,1.2634313725490196,1.5337222534374297,2026-08-01,9448.536044075425,0.15918651635578424,3.2903225806451615,1.2139339633011395,105,0,0,0,0.0,0.0,0.0,5,0.2700395747652673,0.2502300517180696,1.8695652173913044,29854693000161,4930203,Transporte rodoviário de produtos perigosos,49,Transporte terrestre,São Paulo,171.33452316287733
1611177,TRANSCELSO TRANSPORTES LTDA,794,40,66,234.02,TRANSPORTE DE CARGAS,2656209.78,474215.9,0.294735516372796,0.43643083295366897,2026-05-01,11350.353730450388,0.17853104207755763,19.85,1.4807541294129267,794,0,0,0,0.0,0.0,0.0,117,0.2990770019656439,0.3079411633587497,4.357142857142857,76560275000141,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",49,Transporte terrestre,Santa Catarina,0.0
1611333,TRANS INA TRANSPORTES LTDA,25,11,6,1.25,TRANSPORTE DE CARGAS,18841.63,2896.86,0.05,0.03582364210034113,2026-08-01,15073.304,0.1537478445336205,2.272727272727273,0.7164728420068225,28,3,0,0,0.10714285714285714,0.0,0.0,36,0.504,0.16398495477707936,1.2727272727272727,01683837000145,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",49,Transporte terrestre,São Paulo,339.872
1611792,DIA LOG TRANSPORTADORA E LOGISTICA,1,1,1,0.08,TRANSPORTE DE CARGAS,1796.4,185.88,0.08,,2023-02-01,22455.0,0.10347361389445557,1.0,,1,0,0,0,0.0,0.0,0.0,1316,1.0,0.263202228989827,1.0,27165041000194,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",49,Transporte terrestre,Pernambuco,0.0
1612169,TRANS ABC - TRANSPORTES RODOVIARIOS,1,1,1,0.2,TRANSPORTE DE CARGAS,2897.97,1120.24,0.2,,2026-08-01,14489.849999999999,0.3865602473455557,1.0,,1,0,0,0,0.0,0.0,0.0,12,1.0,0.014336315148625298,1.0,08629324000286,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",49,Transporte terrestre,Paraná,675.1999999999999
1612521,TRANSMARQUES LOCACAO E TRANSPORTE L,74,20,26,27.27,TRANSPORTE DE CARGAS,382182.16,39213.37,0.3685135135135135,0.32326113296970294,2026-09-01,14014.747341400805,0.10260387350367167,3.7,0.877202927750569,74,0,0,0,0.0,0.0,0.0,8,0.3927392739273927,0.21945120340872218,1.8125,11860729000154,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",49,Transporte terrestre,Pará,792.3934726806013
1612541,GUEBERSON SANDERS,1,1,1,0.04,AGRONEGOCIO,508.36,60.0,0.04,,2023-03-01,12709.0,0.11802659532614682,1.0,,1,0,0,0,0.0,0.0,0.0,1288,1.0,0.47139955999323063,1.0,00003549365144,,,,,Piauí,1637.2872318840537
1612724,WJF TRANSPORTES LTDA,13,5,8,2.14,TRANSPORTE DE CARGAS,25748.54,2771.4,0.16461538461538464,0.15234912671314008,2024-05-01,12032.028037383177,0.10763328716890355,2.6,0.9254853491919723,13,0,0,0,0.0,0.0,0.0,846,0.794392523364486,0.324123550449767,1.0,39155675000145,4930203,Transporte rodoviário de produtos perigosos,49,Transporte terrestre,Minas Gerais,529.6728971962616
