cnpj_14,cnpj_basico,cnpj_ordem,cnpj_dv
75451609000267,75451609,0002,67
85099471000151,85099471,0001,51
00002158866071,00002158,8660,71
75904383002680,75904383,0026,80
18073887000103,18073887,0001,03
20146725000108,20146725,0001,08
14337622000386,14337622,0003,86
00357038005185,00357038,0051,85
42540211000248,42540211,0002,48
42910115000163,42910115,0001,63
42220660000128,42220660,0001,28
27934777000180,27934777,0001,80
06933939000195,06933939,0001,95
07677731001006,07677731,0010,06
00394502002783,00394502,0027,83
05620585000166,05620585,0001,66
66301334001770,66301334,0017,70
48142882000237,48142882,0002,37
40452234000194,40452234,0001,94
53570443000184,53570443,0001,84
26240335000170,26240335,0001,70
07271007000197,07271007,0001,97
37552537000174,37552537,0001,74
18572225000188,18572225,0001,88
34230979010845,34230979,0108,45
19942283001271,19942283,0012,71
12024157000136,12024157,0001,36
16770752000171,16770752,0001,71
19368927006148,19368927,0061,48
42805842000160,42805842,0001,60
28952592000241,28952592,0002,41
11686050000271,11686050,0002,71
10275054000202,10275054,0002,02
43662838000153,43662838,0001,53
59048669000104,59048669,0001,04
07152689000380,07152689,0003,80
03006548001532,03006548,0015,32
23656364000120,23656364,0001,20
21411450000228,21411450,0002,28
41725829000139,41725829,0001,39
14933477000134,14933477,0001,34
15416473000222,15416473,0002,22
00032989393234,00032989,3932,34
23828963000264,23828963,0002,64
61924573000104,61924573,0001,04
05683638000198,05683638,0001,98
63432656000101,63432656,0001,01
46291531000181,46291531,0001,81
46027524000177,46027524,0001,77
00242184001925,00242184,0019,25
59320820000103,59320820,0001,03
59320820001509,59320820,0015,09
26444799000107,26444799,0001,07
61070632000116,61070632,0001,16
60881299001215,60881299,0012,15
56813280000292,56813280,0002,92
43399567000195,43399567,0001,95
19749574000195,19749574,0001,95
08903879000193,08903879,0001,93
51531373000120,51531373,0001,20
76533777001074,76533777,0010,74
07322382000119,07322382,0001,19
89732986000289,89732986,0002,89
13576035000115,13576035,0001,15
02999886000154,02999886,0001,54
29022606000100,29022606,0001,00
95111100000282,95111100,0002,82
08882806000162,08882806,0001,62
17480550000158,17480550,0001,58
07175725001050,07175725,0010,50
03327767000118,03327767,0001,18
07924408000875,07924408,0008,75
92697093000173,92697093,0001,73
13592743000140,13592743,0001,40
02033131000796,02033131,0007,96
44026037000911,44026037,0009,11
36128741000108,36128741,0001,08
26917005000177,26917005,0001,77
10652115000114,10652115,0001,14
29639665000121,29639665,0001,21
28259369000132,28259369,0001,32
28259369000485,28259369,0004,85
00181221000537,00181221,0005,37
02104496000179,02104496,0001,79
33072687000120,33072687,0001,20
36355030000168,36355030,0001,68
27169879000156,27169879,0001,56
08925365000139,08925365,0001,39
61241658000180,61241658,0001,80
36556233000112,36556233,0001,12
36130395000194,36130395,0001,94
25388869000429,25388869,0004,29
19312473000152,19312473,0001,52
61414838000205,61414838,0002,05
08562870000247,08562870,0002,47
64403764000100,64403764,0001,00
34230979003989,34230979,0039,89
34230979015138,34230979,0151,38
07031916001804,07031916,0018,04
07031916003840,07031916,0038,40
59770233000116,59770233,0001,16
17168907001058,17168907,0010,58
19770412000139,19770412,0001,39
37831567000462,37831567,0004,62
10227685000167,10227685,0001,67
63353587000132,63353587,0001,32
52060377000130,52060377,0001,30
10505311000913,10505311,0009,13
09326382000112,09326382,0001,12
03690113000235,03690113,0002,35
04992714001822,04992714,0018,22
04992714002985,04992714,0029,85
14492342001233,14492342,0012,33
16084121000360,16084121,0003,60
61550497001269,61550497,0012,69
26303725000142,26303725,0001,42
07244914000147,07244914,0001,47
10699345000139,10699345,0001,39
04218335000131,04218335,0001,31
02302100000106,02302100,0001,06
50180042000120,50180042,0001,20
00028618980382,00028618,9803,82
55363379000439,55363379,0004,39
59599555000144,59599555,0001,44
00625064000188,00625064,0001,88
17785304000104,17785304,0001,04
48621063000191,48621063,0001,91
54849682000130,54849682,0001,30
45987062000177,45987062,0001,77
06915161000353,06915161,0003,53
08006135000842,08006135,0008,42
14730819000119,14730819,0001,19
27595780000620,27595780,0006,20
27688182000191,27688182,0001,91
13474212000152,13474212,0001,52
12022153000119,12022153,0001,19
94772233000237,94772233,0002,37
92812429000100,92812429,0001,00
78388402000526,78388402,0005,26
75164350000192,75164350,0001,92
32750290000268,32750290,0002,68
03327988000358,03327988,0003,58
16684816000200,16684816,0002,00
47075363000150,47075363,0001,50
00947027000196,00947027,0001,96
81804684000852,81804684,0008,52
05094194000902,05094194,0009,02
01627142000812,01627142,0008,12
00357038005428,00357038,0054,28
29644432000117,29644432,0001,17
30527352000160,30527352,0001,60
10962228000116,10962228,0001,16
15525426000136,15525426,0001,36
04880945000104,04880945,0001,04
82647884005609,82647884,0056,09
18538045000422,18538045,0004,22
17467515000107,17467515,0001,07
24374667000112,24374667,0001,12
18119493000220,18119493,0002,20
08645856000126,08645856,0001,26
00001613738609,00001613,7386,09
34114368000100,34114368,0001,00
07881225000143,07881225,0001,43
12285462000262,12285462,0002,62
00002942088109,00002942,0881,09
34230979005680,34230979,0056,80
34230979004012,34230979,0040,12
34230979018587,34230979,0185,87
08269898000290,08269898,0002,90
36359686000310,36359686,0003,10
36359686000230,36359686,0002,30
36359686000159,36359686,0001,59
61844679000190,61844679,0001,90
41151184000178,41151184,0001,78
47721657000101,47721657,0001,01
00078564778300,00078564,7783,00
00000627068375,00000627,0683,75
47887687000192,47887687,0001,92
01492405000580,01492405,0005,80
55399340000129,55399340,0001,29
02709163000688,02709163,0006,88
10652793000187,10652793,0001,87
02302100002907,02302100,0029,07
01528374000813,01528374,0008,13
30442051000215,30442051,0002,15
02220262000197,02220262,0001,97
08257539000213,08257539,0002,13
27426196000803,27426196,0008,03
39978755001091,39978755,0010,91
05849495000907,05849495,0009,07
49034010000137,49034010,0001,37
16836335000850,16836335,0008,50
59320820001851,59320820,0018,51
48658108000100,48658108,0001,00
56927163000330,56927163,0003,30
08691136000105,08691136,0001,05
08691136000601,08691136,0006,01
65744138000493,65744138,0004,93
60291275000900,60291275,0009,00
15020020000100,15020020,0001,00
79458584000365,79458584,0003,65
05451797000329,05451797,0003,29
12069532000245,12069532,0002,45
19238174000891,19238174,0008,91
08153310000239,08153310,0002,39
58569302000165,58569302,0001,65
43399567000357,43399567,0003,57
63041479000205,63041479,0002,05
56385834000702,56385834,0007,02
60592375000110,60592375,0001,10
02298244000128,02298244,0001,28
05955701000106,05955701,0001,06
34397536000104,34397536,0001,04
29363431000790,29363431,0007,90
23373000002690,23373000,0026,90
00046364455034,00046364,4550,34
89271894000168,89271894,0001,68
53461262000110,53461262,0001,10
07049258000121,07049258,0001,21
64957900000104,64957900,0001,04
86377025000124,86377025,0001,24
03209450000268,03209450,0002,68
85284248000184,85284248,0001,84
93315000000161,93315000,0001,61
78388402000798,78388402,0007,98
76700939001100,76700939,0011,00
80273881000153,80273881,0001,53
02993750000218,02993750,0002,18
03507699000250,03507699,0002,50
07249898000185,07249898,0001,85
42354972000124,42354972,0001,24
24446331000118,24446331,0001,18
44163021000101,44163021,0001,01
15452593000285,15452593,0002,85
00892555000195,00892555,0001,95
07090691000100,07090691,0001,00
50421337000140,50421337,0001,40
31269012000220,31269012,0002,20
59028770000195,59028770,0001,95
57442989000100,57442989,0001,00
18463305000103,18463305,0001,03
08352952001158,08352952,0011,58
26365747000137,26365747,0001,37
13491552000191,13491552,0001,91
34230979004284,34230979,0042,84
07031916002959,07031916,0029,59
41918595000146,41918595,0001,46
17162983005396,17162983,0053,96
54981786000102,54981786,0001,02
62016034000121,62016034,0001,21
31884811000126,31884811,0001,26
12134546000114,12134546,0001,14
00779059000987,00779059,0009,87
28169305000140,28169305,0001,40
02843131000166,02843131,0001,66
58473827000100,58473827,0001,00
07973886000107,07973886,0001,07
03673273000195,03673273,0001,95
53779140000176,53779140,0001,76
00954394000117,00954394,0001,17
11951913000290,11951913,0002,90
07842762000184,07842762,0001,84
35470537000108,35470537,0001,08
55272823000168,55272823,0001,68
27212648000188,27212648,0001,88
14907194000207,14907194,0002,07
69197580000155,69197580,0001,55
60874229000349,60874229,0003,49
01895314000162,01895314,0001,62
49770258000166,49770258,0001,66
05600628000222,05600628,0002,22
58565771001188,58565771,0011,88
47946793000957,47946793,0009,57
56502560000107,56502560,0001,07
37932778000149,37932778,0001,49
21807368000136,21807368,0001,36
72111321000174,72111321,0001,74
07378783000190,07378783,0001,90
05143343000129,05143343,0001,29
55151863000151,55151863,0001,51
02259840000107,02259840,0001,07
09469807000142,09469807,0001,42
47934761000184,47934761,0001,84
77147387000138,77147387,0001,38
87113700000170,87113700,0001,70
01090465000305,01090465,0003,05
03522692000126,03522692,0001,26
04234476000148,04234476,0001,48
85393783000173,85393783,0001,73
78817897000138,78817897,0001,38
17163084000187,17163084,0001,87
00061493000412,00061493,0004,12
48426220000108,48426220,0001,08
58569183000140,58569183,0001,40
08786692000157,08786692,0001,57
89308779000200,89308779,0002,00
13778827000172,13778827,0001,72
03785066000122,03785066,0001,22
30090575004958,30090575,0049,58
24229815000105,24229815,0001,05
30076475000122,30076475,0001,22
00357038015300,00357038,0153,00
42458257000131,42458257,0001,31
38328918000137,38328918,0001,37
27535996001834,27535996,0018,34
28955565000141,28955565,0001,41
28671832000159,28671832,0001,59
60395589002301,60395589,0023,01
00873894002844,00873894,0028,44
09452900001973,09452900,0019,73
17404930000618,17404930,0006,18
16941833000197,16941833,0001,97
29209171000379,29209171,0003,79
09362301000130,09362301,0001,30
66301334001347,66301334,0013,47
02870124002016,02870124,0020,16
12687427000199,12687427,0001,99
11748664000150,11748664,0001,50
03506174000119,03506174,0001,19
17155276000141,17155276,0001,41
61414838000116,61414838,0001,16
16583748000102,16583748,0001,02
07222913000100,07222913,0001,00
47271141000102,47271141,0001,02
20658534000117,20658534,0001,17
00039447026893,00039447,0268,93
12671097000224,12671097,0002,24
34230979012546,34230979,0125,46
07031916004579,07031916,0045,79
08001904000143,08001904,0001,43
01759112001670,01759112,0016,70
09253694000224,09253694,0002,24
37317905000108,37317905,0001,08
07998850000331,07998850,0003,31
17116784000110,17116784,0001,10
63296769000119,63296769,0001,19
33192658000100,33192658,0001,00
04747794000617,04747794,0006,17
21652038000119,21652038,0001,19
62899915000138,62899915,0001,38
39671152000151,39671152,0001,51
29376889000198,29376889,0001,98
36356884000169,36356884,0001,69
41704707000166,41704707,0001,66
39649359000120,39649359,0001,20
00000877075352,00000877,0753,52
00005325099353,00005325,0993,53
00747897000383,00747897,0003,83
23727532000120,23727532,0001,20
14602189000792,14602189,0007,92
03244450000118,03244450,0001,18
21120716000879,21120716,0008,79
04557307000220,04557307,0002,20
05601311000120,05601311,0001,20
02341470000144,02341470,0001,44
08039420000193,08039420,0001,93
01362266000147,01362266,0001,47
15597216000153,15597216,0001,53
14982996000192,14982996,0001,92
55363379000510,55363379,0005,10
60546801003609,60546801,0036,09
69144434002458,69144434,0024,58
56959422000143,56959422,0001,43
56679871000138,56679871,0001,38
57466731000144,57466731,0001,44
60233712000182,60233712,0001,82
03359531000163,03359531,0001,63
62379813001163,62379813,0011,63
12766401000136,12766401,0001,36
92779503001601,92779503,0016,01
58111936000170,58111936,0001,70
44000941000362,44000941,0003,62
44000941000443,44000941,0004,43
60755519000705,60755519,0007,05
44914992000138,44914992,0001,38
39776969000275,39776969,0002,75
23468561000115,23468561,0001,15
00965861000104,00965861,0001,04
03279710000190,03279710,0001,90
89317697003743,89317697,0037,43
61381943000104,61381943,0001,04
00042595495020,00042595,4950,20
79390530000143,79390530,0001,43
75813923000161,75813923,0001,61
24327087000174,24327087,0001,74
87788931000184,87788931,0001,84
92644483001408,92644483,0014,08
14460993000865,14460993,0008,65
03357962000190,03357962,0001,90
59970248000128,59970248,0001,28
01353824000108,01353824,0001,08
04945686000144,04945686,0001,44
09047090000140,09047090,0001,40
42018981000144,42018981,0001,44
60821465000135,60821465,0001,35
40177446000100,40177446,0001,00
01829874000119,01829874,0001,19
33103862000107,33103862,0001,07
33541368031771,33541368,0317,71
00001180007481,00001180,0074,81
57312701000183,57312701,0001,83
02870124002954,02870124,0029,54
20468310009280,20468310,0092,80
03308232000795,03308232,0007,95
33511455000120,33511455,0001,20
65096119000236,65096119,0002,36
17766825000629,17766825,0006,29
00003273357690,00003273,3576,90
04820730000270,04820730,0002,70
16583748000609,16583748,0006,09
00036610879672,00036610,8796,72
42324684000127,42324684,0001,27
29628234000240,29628234,0002,40
18710988005107,18710988,0051,07
34230979003806,34230979,0038,06
30957416000163,30957416,0001,63
54389840000117,54389840,0001,17
17442368000102,17442368,0001,02
64676035000470,64676035,0004,70
19083056000185,19083056,0001,85
37831567000381,37831567,0003,81
08324174000111,08324174,0001,11
01744153001269,01744153,0012,69
13432399000121,13432399,0001,21
02657017002004,02657017,0020,04
05648960000186,05648960,0001,86
06250109000163,06250109,0001,63
47925043000141,47925043,0001,41
02200917000165,02200917,0001,65
30647870000118,30647870,0001,18
61099826000810,61099826,0008,10
63910865000105,63910865,0001,05
66575612000110,66575612,0001,10
21947956000175,21947956,0001,75
21947956001490,21947956,0014,90
21947956001570,21947956,0015,70
21947956002461,21947956,0024,61
21947956002623,21947956,0026,23
19979914000174,19979914,0001,74
03567329000470,03567329,0004,70
08666201000134,08666201,0001,34
15129010000107,15129010,0001,07
06855894001230,06855894,0012,30
03779994000184,03779994,0001,84
61881017001242,61881017,0012,42
03831403001495,03831403,0014,95
13921195000154,13921195,0001,54
58312422000182,58312422,0001,82
17027781000100,17027781,0001,00
59535667000131,59535667,0001,31
61683652000162,61683652,0001,62
21308808000100,21308808,0001,00
72908817000173,72908817,0001,73
04558449000392,04558449,0003,92
44000941000524,44000941,0005,24
49162760000194,49162760,0001,94
33570437000110,33570437,0001,10
05827836000188,05827836,0001,88
06254306000150,06254306,0001,50
93384311000182,93384311,0001,82
87834883000113,87834883,0001,13
24874058000122,24874058,0001,22
05813363000160,05813363,0001,60
51066807000168,51066807,0001,68
94337680000187,94337680,0001,87
75528208000187,75528208,0001,87
04713363000125,04713363,0001,25
76212372000143,76212372,0001,43
16829146000184,16829146,0001,84
41265121000142,41265121,0001,42
85155372000140,85155372,0001,40
26657785000163,26657785,0001,63
26917005000924,26917005,0009,24
35169160000143,35169160,0001,43
53640248000264,53640248,0002,64
37891520000575,37891520,0005,75
