cnpj_14,cnpj_basico,cnpj_ordem,cnpj_dv,identificador_matriz_filial,situacao_cadastral,uf,municipio,cnae_fiscal_principal,cnae_principal_descricao,cnae_fiscal_secundaria
00000052203612,00000052,2036,12,,,,,,,
00000069593112,00000069,5931,12,,,,,,,
00000065305913,00000065,3059,13,,,,,,,
00000032351912,00000032,3519,12,,,,,,,
00000058025912,00000058,0259,12,,,,,,,
00000095323313,00000095,3233,13,,,,,,,
00000008481413,00000008,4814,13,,,,,,,
00000023742613,00000023,7426,13,,,,,,,
00000029683912,00000029,6839,12,,,,,,,
00000078147113,00000078,1471,13,,,,,,,
00000048990412,00000048,9904,12,,,,,,,
00000017814113,00000017,8141,13,,,,,,,
00000036206913,00000036,2069,13,,,,,,,
00000026275413,00000026,2754,13,,,,,,,
00000032485413,00000032,4854,13,,,,,,,
00000089525212,00000089,5252,12,,,,,,,
00000046486713,00000046,4867,13,,,,,,,
00000003223913,00000003,2239,13,,,,,,,
00000018843513,00000018,8435,13,,,,,,,
00000022844412,00000022,8444,12,,,,,,,
00000081001512,00000081,0015,12,,,,,,,
00000095259612,00000095,2596,12,,,,,,,
00000030661313,00000030,6613,13,,,,,,,
00000060103613,00000060,1036,13,,,,,,,
00000035272913,00000035,2729,13,,,,,,,
00000033412813,00000033,4128,13,,,,,,,
00000025747712,00000025,7477,12,,,,,,,
00000007373413,00000007,3734,13,,,,,,,
00000043204213,00000043,2042,13,,,,,,,
00000057634713,00000057,6347,13,,,,,,,
00000029667213,00000029,6672,13,,,,,,,
00000030621913,00000030,6219,13,,,,,,,
00000075132912,00000075,1329,12,,,,,,,
00000019119413,00000019,1194,13,,,,,,,
00000018816612,00000018,8166,12,,,,,,,
00000026794113,00000026,7941,13,,,,,,,
00000047254513,00000047,2545,13,,,,,,,
00000048876312,00000048,8763,12,,,,,,,
00000029594212,00000029,5942,12,,,,,,,
00000032821213,00000032,8212,13,,,,,,,
00000069004113,00000069,0041,13,,,,,,,
00000034204913,00000034,2049,13,,,,,,,
00000057976112,00000057,9761,12,,,,,,,
00000051866813,00000051,8668,13,,,,,,,
00000078247612,00000078,2476,12,,,,,,,
00000021000313,00000021,0003,13,,,,,,,
00000037100412,00000037,1004,12,,,,,,,
00000056038912,00000056,0389,12,,,,,,,
00000083892113,00000083,8921,13,,,,,,,
00000019465912,00000019,4659,12,,,,,,,
00000018985213,00000018,9852,13,,,,,,,
00000050578312,00000050,5783,12,,,,,,,
00000070607612,00000070,6076,12,,,,,,,
00000010904613,00000010,9046,13,,,,,,,
00000070228512,00000070,2285,12,,,,,,,
00000013807113,00000013,8071,13,,,,,,,
00000040786712,00000040,7867,12,,,,,,,
00000017015113,00000017,0151,13,,,,,,,
00000083697512,00000083,6975,12,,,,,,,
00000060419813,00000060,4198,13,,,,,,,
00000088074413,00000088,0744,13,,,,,,,
00000029829513,00000029,8295,13,,,,,,,
00000000000312,00000000,0003,12,,,,,,,
00000000138313,00000000,1383,13,,,,,,,
00000078777112,00000078,7771,12,,,,,,,
00000010428913,00000010,4289,13,,,,,,,
00000033570813,00000033,5708,13,,,,,,,
00000089915112,00000089,9151,12,,,,,,,
00000034970813,00000034,9708,13,,,,,,,
00000012776213,00000012,7762,13,,,,,,,
00000032296413,00000032,2964,13,,,,,,,
00000072755212,00000072,7552,12,,,,,,,
00000041834513,00000041,8345,13,,,,,,,
00000096282313,00000096,2823,13,,,,,,,
00000010307413,00000010,3074,13,,,,,,,
00000018675413,00000018,6754,13,,,,,,,
00000001446212,00000001,4462,12,,,,,,,
00000022881413,00000022,8814,13,,,,,,,
00000016366413,00000016,3664,13,,,,,,,
00000014723812,00000014,7238,12,,,,,,,
00000060603513,00000060,6035,13,,,,,,,
00000013583213,00000013,5832,13,,,,,,,
00000030204512,00000030,2045,12,,,,,,,
00000049736812,00000049,7368,12,,,,,,,
00000013004813,00000013,0048,13,,,,,,,
00000076533813,00000076,5338,13,,,,,,,
00000077139812,00000077,1398,12,,,,,,,
00000056959413,00000056,9594,13,,,,,,,
00000016982413,00000016,9824,13,,,,,,,
00000038758912,00000038,7589,12,,,,,,,
00000045701913,00000045,7019,13,,,,,,,
00000033962813,00000033,9628,13,,,,,,,
00000091040712,00000091,0407,12,,,,,,,
00000050284613,00000050,2846,13,,,,,,,
00000022370913,00000022,3709,13,,,,,,,
00000094700912,00000094,7009,12,,,,,,,
00000096653312,00000096,6533,12,,,,,,,
00000005194412,00000005,1944,12,,,,,,,
00000042719112,00000042,7191,12,,,,,,,
00000033449913,00000033,4499,13,,,,,,,
00000032432513,00000032,4325,13,,,,,,,
00000000474311,00000000,4743,11,,,,,,,
00000055871412,00000055,8714,12,,,,,,,
00000036813513,00000036,8135,13,,,,,,,
00000087695512,00000087,6955,12,,,,,,,
00000029209213,00000029,2092,13,,,,,,,
00000031906913,00000031,9069,13,,,,,,,
00000073223812,00000073,2238,12,,,,,,,
00000017441512,00000017,4415,12,,,,,,,
00000031599413,00000031,5994,13,,,,,,,
00000092640512,00000092,6405,12,,,,,,,
00000039592213,00000039,5922,13,,,,,,,
00000010554813,00000010,5548,13,,,,,,,
00000079111813,00000079,1118,13,,,,,,,
00000021629112,00000021,6291,12,,,,,,,
00000012823313,00000012,8233,13,,,,,,,
00000042065912,00000042,0659,12,,,,,,,
00000044993613,00000044,9936,13,,,,,,,
00000058559712,00000058,5597,12,,,,,,,
00000076576213,00000076,5762,13,,,,,,,
00000025037513,00000025,0375,13,,,,,,,
00000067438413,00000067,4384,13,,,,,,,
00000068534313,00000068,5343,13,,,,,,,
00000047568313,00000047,5683,13,,,,,,,
00000066975812,00000066,9758,12,,,,,,,
00000070611212,00000070,6112,12,,,,,,,
00000074086112,00000074,0861,12,,,,,,,
00000090157113,00000090,1571,13,,,,,,,
00000043338813,00000043,3388,13,,,,,,,
00000029093913,00000029,0939,13,,,,,,,
00000020388113,00000020,3881,13,,,,,,,
00000045077412,00000045,0774,12,,,,,,,
00000030630612,00000030,6306,12,,,,,,,
00000017070413,00000017,0704,13,,,,,,,
00000020419913,00000020,4199,13,,,,,,,
00000034734712,00000034,7347,12,,,,,,,
00000052099413,00000052,0994,13,,,,,,,
00000017950113,00000017,9501,13,,,,,,,
00000018927312,00000018,9273,12,,,,,,,
00000028152713,00000028,1527,13,,,,,,,
00000077772712,00000077,7727,12,,,,,,,
00000043021913,00000043,0219,13,,,,,,,
00000032063213,00000032,0632,13,,,,,,,
00000044442212,00000044,4422,12,,,,,,,
00000059686812,00000059,6868,12,,,,,,,
00000018715613,00000018,7156,13,,,,,,,
00000004739913,00000004,7399,13,,,,,,,
00000025239613,00000025,2396,13,,,,,,,
00000014919713,00000014,9197,13,,,,,,,
00000095802512,00000095,8025,12,,,,,,,
00000053794113,00000053,7941,13,,,,,,,
00000017340113,00000017,3401,13,,,,,,,
00000051413913,00000051,4139,13,,,,,,,
00000019340513,00000019,3405,13,,,,,,,
00000032142513,00000032,1425,13,,,,,,,
00000099084211,00000099,0842,11,,,,,,,
00000073584213,00000073,5842,13,,,,,,,
00000088276812,00000088,2768,12,,,,,,,
00000035819912,00000035,8199,12,,,,,,,
00000034114513,00000034,1145,13,,,,,,,
00000038729812,00000038,7298,12,,,,,,,
00000095630912,00000095,6309,12,,,,,,,
00000045773613,00000045,7736,13,,,,,,,
00000049401513,00000049,4015,13,,,,,,,
00000012259913,00000012,2599,13,,,,,,,
00000079221412,00000079,2214,12,,,,,,,
00000013211411,00000013,2114,11,,,,,,,
00000036556913,00000036,5569,13,,,,,,,
00000016774813,00000016,7748,13,,,,,,,
00000036393613,00000036,3936,13,,,,,,,
00000021553213,00000021,5532,13,,,,,,,
00000071405312,00000071,4053,12,,,,,,,
00000013861313,00000013,8613,13,,,,,,,
00000013513213,00000013,5132,13,,,,,,,
00000010713512,00000010,7135,12,,,,,,,
00000022482213,00000022,4822,13,,,,,,,
00000024987112,00000024,9871,12,,,,,,,
00000046887113,00000046,8871,13,,,,,,,
00000001571712,00000001,5717,12,,,,,,,
00000024618813,00000024,6188,13,,,,,,,
00000023212413,00000023,2124,13,,,,,,,
00000078958713,00000078,9587,13,,,,,,,
00000012219913,00000012,2199,13,,,,,,,
00000051624713,00000051,6247,13,,,,,,,
00000020291412,00000020,2914,12,,,,,,,
00000011042113,00000011,0421,13,,,,,,,
00000050925613,00000050,9256,13,,,,,,,
00000039455212,00000039,4552,12,,,,,,,
00000002617312,00000002,6173,12,,,,,,,
00000010780913,00000010,7809,13,,,,,,,
00000051467113,00000051,4671,13,,,,,,,
00000030689913,00000030,6899,13,,,,,,,
00000090827212,00000090,8272,12,,,,,,,
00000056902712,00000056,9027,12,,,,,,,
00000069422212,00000069,4222,12,,,,,,,
00000030182513,00000030,1825,13,,,,,,,
00000003470813,00000003,4708,13,,,,,,,
00000019612313,00000019,6123,13,,,,,,,
00000001221213,00000001,2212,13,,,,,,,
00000000170813,00000000,1708,13,,,,,,,
00000086608113,00000086,6081,13,,,,,,,
00000037325813,00000037,3258,13,,,,,,,
00000056466312,00000056,4663,12,,,,,,,
00000003048613,00000003,0486,13,,,,,,,
00000035478713,00000035,4787,13,,,,,,,
00000075027912,00000075,0279,12,,,,,,,
00000020658313,00000020,6583,13,,,,,,,
00000077867312,00000077,8673,12,,,,,,,
00000052973313,00000052,9733,13,,,,,,,
00000021204613,00000021,2046,13,,,,,,,
00000056220813,00000056,2208,13,,,,,,,
00000030065512,00000030,0655,12,,,,,,,
00000049785513,00000049,7855,13,,,,,,,
00000061970313,00000061,9703,13,,,,,,,
00000015821913,00000015,8219,13,,,,,,,
00000010275113,00000010,2751,13,,,,,,,
00000033921413,00000033,9214,13,,,,,,,
00000032226112,00000032,2261,12,,,,,,,
00000075904413,00000075,9044,13,,,,,,,
00000022320913,00000022,3209,13,,,,,,,
00000059223712,00000059,2237,12,,,,,,,
00000085099513,00000085,0995,13,,,,,,,
00000057149113,00000057,1491,13,,,,,,,
00000012024213,00000012,0242,13,,,,,,,
00000060881313,00000060,8813,13,,,,,,,
00000014337613,00000014,3376,13,,,,,,,
00000019749613,00000019,7496,13,,,,,,,
00000037552513,00000037,5525,13,,,,,,,
00000064403813,00000064,4038,13,,,,,,,
00000015525413,00000015,5254,13,,,,,,,
00000061844713,00000061,8447,13,,,,,,,
00000078812312,00000078,8123,12,,,,,,,
00000081533112,00000081,5331,12,,,,,,,
00000011951913,00000011,9519,13,,,,,,,
00000072111313,00000072,1113,13,,,,,,,
00000051433412,00000051,4334,12,,,,,,,
00000017490213,00000017,4902,13,,,,,,,
00000055272813,00000055,2728,13,,,,,,,
00000042344812,00000042,3448,12,,,,,,,
00000045573112,00000045,5731,12,,,,,,,
00000044000913,00000044,0009,13,,,,,,,
00000023468613,00000023,4686,13,,,,,,,
00000007103912,00000007,1039,12,,,,,,,
00000061099813,00000061,0998,13,,,,,,,
00000027939713,00000027,9397,13,,,,,,,
00000044866612,00000044,8666,12,,,,,,,
00016798430600,00016798,4306,00,,,,,,,
00043405614015,00043405,6140,15,,,,,,,
00019409532000,00019409,5320,00,,,,,,,
00083544445115,00083544,4451,15,,,,,,,
00063456060300,00063456,0603,00,,,,,,,
00090445546468,00090445,5464,68,,,,,,,
00023438231387,00023438,2313,87,,,,,,,
00005352013383,00005352,0133,83,,,,,,,
00035353007972,00035353,0079,72,,,,,,,
00014104450898,00014104,4508,98,,,,,,,
00078502420410,00078502,4204,10,,,,,,,
00080336779372,00080336,7793,72,,,,,,,
00061411710282,00061411,7102,82,,,,,,,
00096459530300,00096459,5303,00,,,,,,,
00037489615100,00037489,6151,00,,,,,,,
00007619901604,00007619,9016,04,,,,,,,
00059090057587,00059090,0575,87,,,,,,,
00098458191334,00098458,1913,34,,,,,,,
00019110790004,00019110,7900,04,,,,,,,
00042595495020,00042595,4950,20,,,,,,,
00036610879672,00036610,8796,72,,,,,,,
00046193456600,00046193,4566,00,,,,,,,
00000011782413,00000011,7824,13,,,,,,,
00000062165412,00000062,1654,12,,,,,,,
00000022470813,00000022,4708,13,,,,,,,
00000056012312,00000056,0123,12,,,,,,,
00000001295512,00000001,2955,12,,,,,,,
00000094871412,00000094,8714,12,,,,,,,
00000012705212,00000012,7052,12,,,,,,,
00000061337912,00000061,3379,12,,,,,,,
00000072896312,00000072,8963,12,,,,,,,
00000049438612,00000049,4386,12,,,,,,,
00000015133212,00000015,1332,12,,,,,,,
00000003423113,00000003,4231,13,,,,,,,
00000001769813,00000001,7698,13,,,,,,,
00000058309812,00000058,3098,12,,,,,,,
00000014594112,00000014,5941,12,,,,,,,
00000029535313,00000029,5353,13,,,,,,,
00000060870813,00000060,8708,13,,,,,,,
00000015595913,00000015,5959,13,,,,,,,
00000021718313,00000021,7183,13,,,,,,,
00000010745713,00000010,7457,13,,,,,,,
00000044715612,00000044,7156,12,,,,,,,
00000010825712,00000010,8257,12,,,,,,,
00000019632113,00000019,6321,13,,,,,,,
00000055846912,00000055,8469,12,,,,,,,
00000003319213,00000003,3192,13,,,,,,,
00000033197213,00000033,1972,13,,,,,,,
00000021120713,00000021,1207,13,,,,,,,
00000061274813,00000061,2748,13,,,,,,,
00000020351112,00000020,3511,12,,,,,,,
00000018594213,00000018,5942,13,,,,,,,
00000073442712,00000073,4427,12,,,,,,,
00000021400913,00000021,4009,13,,,,,,,
00000018467413,00000018,4674,13,,,,,,,
00000041705513,00000041,7055,13,,,,,,,
00000032175313,00000032,1753,13,,,,,,,
00000016933613,00000016,9336,13,,,,,,,
00000018938913,00000018,9389,13,,,,,,,
00000039155713,00000039,1557,13,,,,,,,
00000027823412,00000027,8234,12,,,,,,,
00000072793313,00000072,7933,13,,,,,,,
00000040417512,00000040,4175,12,,,,,,,
00000020657313,00000020,6573,13,,,,,,,
00000011516313,00000011,5163,13,,,,,,,
00000046288112,00000046,2881,12,,,,,,,
00000046149513,00000046,1495,13,,,,,,,
00000011402413,00000011,4024,13,,,,,,,
00000054764313,00000054,7643,13,,,,,,,
00000006390313,00000006,3903,13,,,,,,,
00000055334313,00000055,3343,13,,,,,,,
00000026628213,00000026,6282,13,,,,,,,
00000071757312,00000071,7573,12,,,,,,,
00000018654813,00000018,6548,13,,,,,,,
00000040160613,00000040,1606,13,,,,,,,
00000002635513,00000002,6355,13,,,,,,,
00000025498412,00000025,4984,12,,,,,,,
00000087944512,00000087,9445,12,,,,,,,
00000015482113,00000015,4821,13,,,,,,,
00000030163712,00000030,1637,12,,,,,,,
00000088668313,00000088,6683,13,,,,,,,
00000005907612,00000005,9076,12,,,,,,,
00000023343513,00000023,3435,13,,,,,,,
00000077905911,00000077,9059,11,,,,,,,
00000060332413,00000060,3324,13,,,,,,,
00000023452213,00000023,4522,13,,,,,,,
00000090598412,00000090,5984,12,,,,,,,
00000045583313,00000045,5833,13,,,,,,,
00000075328512,00000075,3285,12,,,,,,,
00000015198512,00000015,1985,12,,,,,,,
00000033023912,00000033,0239,12,,,,,,,
00000028081313,00000028,0813,13,,,,,,,
00000014448313,00000014,4483,13,,,,,,,
00000010844613,00000010,8446,13,,,,,,,
00000026178212,00000026,1782,12,,,,,,,
00000072697112,00000072,6971,12,,,,,,,
00000033927313,00000033,9273,13,,,,,,,
00000046921512,00000046,9215,12,,,,,,,
00000025270213,00000025,2702,13,,,,,,,
00000011671813,00000011,6718,13,,,,,,,
00000058852513,00000058,8525,13,,,,,,,
00000012574613,00000012,5746,13,,,,,,,
00000017275113,00000017,2751,13,,,,,,,
00000021188812,00000021,1888,12,,,,,,,
00000079547612,00000079,5476,12,,,,,,,
00000017223713,00000017,2237,13,,,,,,,
00000016041613,00000016,0416,13,,,,,,,
00000041068312,00000041,0683,12,,,,,,,
00000028943712,00000028,9437,12,,,,,,,
00000016415812,00000016,4158,12,,,,,,,
00000057006712,00000057,0067,12,,,,,,,
00000066330513,00000066,3305,13,,,,,,,
00000058512111,00000058,5121,11,,,,,,,
00000056720413,00000056,7204,13,,,,,,,
00000083286413,00000083,2864,13,,,,,,,
00000049273113,00000049,2731,13,,,,,,,
00000020554413,00000020,5544,13,,,,,,,
00000053479312,00000053,4793,12,,,,,,,
00000005278213,00000005,2782,13,,,,,,,
00000031918513,00000031,9185,13,,,,,,,
00000028474113,00000028,4741,13,,,,,,,
00000081472213,00000081,4722,13,,,,,,,
00000022637313,00000022,6373,13,,,,,,,
00000018119513,00000018,1195,13,,,,,,,
00000082083313,00000082,0833,13,,,,,,,
00000050632513,00000050,6325,13,,,,,,,
00000021675413,00000021,6754,13,,,,,,,
00000046987213,00000046,9872,13,,,,,,,
00000076730112,00000076,7301,12,,,,,,,
00000014046713,00000014,0467,13,,,,,,,
00000026791812,00000026,7918,12,,,,,,,
00000016271412,00000016,2714,12,,,,,,,
00000054184612,00000054,1846,12,,,,,,,
00000019852813,00000019,8528,13,,,,,,,
00000083707313,00000083,7073,13,,,,,,,
00000012141113,00000012,1411,13,,,,,,,
00000096225813,00000096,2258,13,,,,,,,
00000076610113,00000076,6101,13,,,,,,,
00000029356513,00000029,3565,13,,,,,,,
00000047467312,00000047,4673,12,,,,,,,
00000032999612,00000032,9996,12,,,,,,,
00000010094712,00000010,0947,12,,,,,,,
00000061255112,00000061,2551,12,,,,,,,
00000013550113,00000013,5501,13,,,,,,,
00000010208613,00000010,2086,13,,,,,,,
00000062042612,00000062,0426,12,,,,,,,
00000001980412,00000001,9804,12,,,,,,,
00000048446613,00000048,4466,13,,,,,,,
00000061184713,00000061,1847,13,,,,,,,
00000066036113,00000066,0361,13,,,,,,,
00000053388812,00000053,3888,12,,,,,,,
00000001089613,00000001,0896,13,,,,,,,
00000089386613,00000089,3866,13,,,,,,,
00000054991613,00000054,9916,13,,,,,,,
00000000510813,00000000,5108,13,,,,,,,
00000002957112,00000002,9571,12,,,,,,,
00000094704113,00000094,7041,13,,,,,,,
00000053708812,00000053,7088,12,,,,,,,
00000090378913,00000090,3789,13,,,,,,,
00000010081212,00000010,0812,12,,,,,,,
00000020490513,00000020,4905,13,,,,,,,
00000003270912,00000003,2709,12,,,,,,,
00000008992212,00000008,9922,12,,,,,,,
00000007955512,00000007,9555,12,,,,,,,
00000052712313,00000052,7123,13,,,,,,,
00000016942613,00000016,9426,13,,,,,,,
00000024606513,00000024,6065,13,,,,,,,
00000000558913,00000000,5589,13,,,,,,,
00000004167512,00000004,1675,12,,,,,,,
00000018494513,00000018,4945,13,,,,,,,
00000033569712,00000033,5697,12,,,,,,,
00000059409613,00000059,4096,13,,,,,,,
00000003518712,00000003,5187,12,,,,,,,
00000025560612,00000025,5606,12,,,,,,,
00000004402613,00000004,4026,13,,,,,,,
00000093949112,00000093,9491,12,,,,,,,
00000052769612,00000052,7696,12,,,,,,,
00000073914812,00000073,9148,12,,,,,,,
00000021286613,00000021,2866,13,,,,,,,
00000033873613,00000033,8736,13,,,,,,,
00000021129612,00000021,1296,12,,,,,,,
00000001331113,00000001,3311,13,,,,,,,
00000016189812,00000016,1898,12,,,,,,,
00000075958913,00000075,9589,13,,,,,,,
00000038479713,00000038,4797,13,,,,,,,
00000080352812,00000080,3528,12,,,,,,,
00000095493712,00000095,4937,12,,,,,,,
00000001199713,00000001,1997,13,,,,,,,
00000023607513,00000023,6075,13,,,,,,,
00000002178813,00000002,1788,13,,,,,,,
00000060398413,00000060,3984,13,,,,,,,
00000082096313,00000082,0963,13,,,,,,,
00096328371349,00096328,3713,49,,,,,,,
00000074891112,00000074,8911,12,,,,,,,
00000092769513,00000092,7695,13,,,,,,,
00000023201313,00000023,2013,13,,,,,,,
00000013520813,00000013,5208,13,,,,,,,
00000003583513,00000003,5835,13,,,,,,,
00000019201113,00000019,2011,13,,,,,,,
00000011830813,00000011,8308,13,,,,,,,
00000017168913,00000017,1689,13,,,,,,,
00000026178613,00000026,1786,13,,,,,,,
00000028133613,00000028,1336,13,,,,,,,
00000042934513,00000042,9345,13,,,,,,,
00000013424413,00000013,4244,13,,,,,,,
00000048132313,00000048,1323,13,,,,,,,
00000021175213,00000021,1752,13,,,,,,,
00000010391213,00000010,3912,13,,,,,,,
00000084098413,00000084,0984,13,,,,,,,
00000011220213,00000011,2202,13,,,,,,,
00000002910212,00000002,9102,12,,,,,,,
00000031016813,00000031,0168,13,,,,,,,
00000087038712,00000087,0387,12,,,,,,,
00000020445113,00000020,4451,13,,,,,,,
00000063310413,00000063,3104,13,,,,,,,
00000010617313,00000010,6173,13,,,,,,,
00000010256313,00000010,2563,13,,,,,,,
00000010280813,00000010,2808,13,,,,,,,
00000014780612,00000014,7806,12,,,,,,,
00000070206313,00000070,2063,13,,,,,,,
00000030398513,00000030,3985,13,,,,,,,
00000055727213,00000055,7272,13,,,,,,,
00000012082913,00000012,0829,13,,,,,,,
00000011474513,00000011,4745,13,,,,,,,
00000006432513,00000006,4325,13,,,,,,,
00000088037112,00000088,0371,12,,,,,,,
00000010760213,00000010,7602,13,,,,,,,
00000087291212,00000087,2912,12,,,,,,,
00000017997413,00000017,9974,13,,,,,,,
00000028890713,00000028,8907,13,,,,,,,
00000023293112,00000023,2931,12,,,,,,,
00000093780112,00000093,7801,12,,,,,,,
00000017466113,00000017,4661,13,,,,,,,
00000080154112,00000080,1541,12,,,,,,,
00000007632512,00000007,6325,12,,,,,,,
00000025052713,00000025,0527,13,,,,,,,
00000052889213,00000052,8892,13,,,,,,,
00000040884413,00000040,8844,13,,,,,,,
00000036671312,00000036,6713,12,,,,,,,
00000010873813,00000010,8738,13,,,,,,,
00000089292612,00000089,2926,12,,,,,,,
00000001788313,00000001,7883,13,,,,,,,
00000043363413,00000043,3634,13,,,,,,,
00000053401713,00000053,4017,13,,,,,,,
00000002802213,00000002,8022,13,,,,,,,
00000043091213,00000043,0912,13,,,,,,,
00000003907812,00000003,9078,12,,,,,,,
00000033146713,00000033,1467,13,,,,,,,
00000057092513,00000057,0925,13,,,,,,,
00000005656513,00000005,6565,13,,,,,,,
00000003812113,00000003,8121,13,,,,,,,
00000047604513,00000047,6045,13,,,,,,,
00000084096412,00000084,0964,12,,,,,,,
00000030777113,00000030,7771,13,,,,,,,
00000032585812,00000032,5858,12,,,,,,,
00000044072713,00000044,0727,13,,,,,,,
00000038524612,00000038,5246,12,,,,,,,
00000019758813,00000019,7588,13,,,,,,,
00000014861112,00000014,8611,12,,,,,,,
00000001898813,00000001,8988,13,,,,,,,
00000017245813,00000017,2458,13,,,,,,,
00000037831613,00000037,8316,13,,,,,,,
00000083685413,00000083,6854,13,,,,,,,
00000043407613,00000043,4076,13,,,,,,,
00000036479412,00000036,4794,12,,,,,,,
00000028233412,00000028,2334,12,,,,,,,
00000053039613,00000053,0396,13,,,,,,,
00000003831412,00000003,8314,12,,,,,,,
00000010267613,00000010,2676,13,,,,,,,
00000061414713,00000061,4147,13,,,,,,,
00000011676313,00000011,6763,13,,,,,,,
00000081804713,00000081,8047,13,,,,,,,
00000001377413,00000001,3774,13,,,,,,,
00000091958113,00000091,9581,13,,,,,,,
00000076576413,00000076,5764,13,,,,,,,
00000017168613,00000017,1686,13,,,,,,,
