Código Cliente,nome_cliente,cnae_descricao,estado_cliente,cluster,familia_principal,frequencia_mensal,nivel_frequencia,margem_pct_ponderada,nivel_margem,frete_por_m3,receita_liquida_total
73793,J.L.I TRANSPORTES LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Minas Gerais,0,TOP TURBO,1.6666666666666667,Regulares,0.1317156551633104,Média,593.945054945055,128712.87
75284,CIVIL INDUSTRIAL E COMERCIAL LTDA.,Extração e britamento de pedras e outros materiais para construção e beneficiamento associado,Bahia,0,GEAR,2.0,Regulares,0.166053565814445,Média,338.45,8715.26
75273,L. F. TIMBERS LTDA,"Comércio atacadista de mercadorias em geral, com predominância de insumos agropecuários",Pará,0,TRM 5,4.0,Frequentes,0.2100364891905677,Alta,0.0,1274.35
1824039,AURABRASIL - TRANSPORTES MAQUINAS E,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes",Rio de Janeiro,0,HYDRA,1.0,Ocasionais,0.1647099350591357,Média,228.09999999999997,3918.95
1824026,AURABRASIL - TRANSPORTES MAQUINAS E,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes",Bahia,0,HYDRA,1.3333333333333333,Ocasionais,0.0968848913629125,Baixa,753.8521126760564,13326.02
1824025,PLANTA SUL INSUMOS AGRICOLAS LTDA,"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo",Rio Grande do Sul,0,GL 5,1.0,Ocasionais,0.0954040583695378,Baixa,1158.25,2501.99
1824019,A MADEIRA INDUSTRIA E COMERCIO LTDA,Construção de rodovias e ferrovias,Mato Grosso,0,UTILE,1.0,Ocasionais,0.1772556112519714,Média,1342.612676056338,18698.59
1823883,CH MINERACAO E COMERCIO DE MINERIOS,Extração e britamento de pedras e outros materiais para construção e beneficiamento associado,Paraíba,0,HYDRA,1.1428571428571428,Ocasionais,0.1311883970252117,Média,746.5864135864136,117172.71
1823800,RODOVIAS DO SUL PAVIMENTADORA LTDA,"Obras de urbanização - ruas, praças e calçadas",Rio Grande do Sul,0,HYDRA XP,1.0,Ocasionais,0.0833956377823241,Baixa,1171.439024390244,11770.16
1823795,CONCRESERV SUDESTE S/A.,Preparação de massa de concreto e argamassa para construção,São Paulo,0,HYDRA XP,2.0,Regulares,0.0793424010524567,Baixa,349.1910569105691,23594.32
1823586,CAJABRITA MINERADORA LTDA,"Extração de areia, cascalho ou pedregulho e beneficiamento associado",Pará,0,TOP TURBO,1.7,Regulares,0.137409918739738,Média,761.5835240274599,58182.19
1823339,ISMAIL JOSE FERREIRA,Cultivo de café,São Paulo,0,TOP TURBO,1.0,Ocasionais,0.1003824867590333,Baixa,0.0,33271.74
1823337,ANTONIO CELSO BARONI JUNQUEIRA FRAN,Cultivo de laranja,São Paulo,0,UNITRACTOR,1.0,Ocasionais,0.1948427507586826,Alta,559.3935483870968,20080.86
1822692,EMBALEPACK * INDUSTRIALIZACAO E DIS,"Fabricação de outros aparelhos eletrodomésticos não especificados anteriormente, peças e acessórios",Bahia,0,UTILE,1.0,Ocasionais,0.1706658307912301,Média,0.0,11070.23
1822677,VIACAO MINAS GERAIS S.A,"Transporte rodoviário coletivo de passageiros, sob regime de fretamento, intermunicipal, interestadual e internacional",Minas Gerais,0,TOP TURBO,1.5,Ocasionais,0.1709719348528926,Média,539.4787234042553,11855.63
75185,VIACAO RESENDENSE INTERMUNICIPAL LT,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, exceto em região metropolitana",Rio de Janeiro,0,TOP TURBO,3.25,Regulares,0.0976707744411092,Baixa,276.25,6726.27
74935,MILDO ALVES ADMINISTRACAO COMERCIO,"Atividades auxiliares dos transportes aéreos, exceto operação dos aeroportos e campos de aterrissagem",Pernambuco,0,TOP TURBO,1.0,Ocasionais,0.1055560057261702,Baixa,1637.2872318840537,1480.92
76950,AVINE COMERCIAL E AVICOLA DO NORDES,Comércio atacadista de aves vivas e ovos,Ceará,0,CHASSIS,1.0,Ocasionais,0.1589496610274234,Média,418.6105263157895,11974.42
76925,TRANS NEW ABC TRANSPORTADORA LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",São Paulo,0,TOP TURBO,1.0,Ocasionais,0.2661185723108588,Alta,575.1764705882352,14070.57
76904,A PAULA DA SILVA TRANSPORTES,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Pernambuco,0,TOP TURBO,1.0,Ocasionais,0.0194299446874133,Baixa,423.65,2055.59
76693,PEF COMERCIO E TRANSPORTE LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Alagoas,0,TOP TURBO,2.1052631578947367,Regulares,0.1280693736627621,Baixa,1067.8614357262102,80698.06
76309,D.C.A. TRANSPORTES E SERVICOS LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Minas Gerais,0,TOP TURBO,1.1,Ocasionais,0.2132471086399617,Alta,618.3717105263157,85027.45999999999
76270,EMPREMON EQUIP.LTDA,Serviços de operação e fornecimento de equipamentos para transporte e elevação de cargas e pessoas para uso em obras,Brasília,0,TOP TURBO,1.0833333333333333,Ocasionais,0.1519056740324929,Média,281.69849246231155,105827.91
76145,MALIBU TRANSPORTES LTDA,Organização logística do transporte de carga,Minas Gerais,0,TOP TURBO,1.5333333333333334,Regulares,0.149389371821978,Média,678.9283128167993,171443.12
76003,ELO'S - TRANSPORTES RODOVIARIOS DE,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Paraná,0,TOP TURBO,1.6666666666666667,Regulares,0.1300506255841773,Média,799.8191489361701,98782.07
75957,HISAMITSU FARMACEUTICA DO BRASIL LT,Fabricação de medicamentos alopáticos para uso humano,Amazonas,0,COMPSOR RF,1.0,Ocasionais,0.2470137798401468,Alta,288.5,566.77
75822,PEDREIRA SANTA ISABEL LTDA.,Extração e britamento de pedras e outros materiais para construção e beneficiamento associado,São Paulo,0,GL 5 LS,1.0,Ocasionais,0.1009192506929541,Baixa,297.25,12655.96
75773,VIACAO GUAJARA LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Pará,0,ATF TA,1.125,Ocasionais,0.1303568872678456,Média,285.25210084033614,44574.86
75756,2 BATALHAO DE ENGENHARIA DE CONSTRU,Defesa,Piauí,0,TRM 4,1.0,Ocasionais,0.0999286624228234,Baixa,449.2925925925926,62617.77
75673,SANTINI TRANSPORTES E CENTRO DE DES,Transporte rodoviário de produtos perigosos,São Paulo,0,VALORA,1.0,Ocasionais,0.1391494249819117,Média,514.4912280701753,8278.87
75637,REV.DE PROD.AVIACAO ITAIPU LTDA,Comércio varejista de combustíveis para veículos automotores,Pará,0,TOP TURBO,1.0,Ocasionais,0.1091460333501768,Baixa,625.625,1029.08
75493,TRANSPORTES COLETIVOS PEROLA DO OES,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Paraná,0,TOP TURBO,1.0,Ocasionais,0.1862676232195533,Alta,698.28,24828.04
75330,COOP.DE TRANSP.AUTONOMOS DE BENS DE,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",São Paulo,0,TOP TURBO,1.0,Ocasionais,0.2400000043389105,Alta,147.8418803418803,92189.04
77776,UNIBASE CONSTRUCAO E PAVIMENTACAO L,Obras de terraplenagem,Minas Gerais,0,UTILE,1.25,Ocasionais,0.175794496155775,Média,491.9,2173.39
77774,ABC ARTEFATOS DE BORRACHA COELHO LT,Fabricação de artefatos de borracha não especificados anteriormente,Minas Gerais,0,HYDRA XP,1.1666666666666667,Ocasionais,0.1568146612575879,Média,796.1114369501465,34963.44
77767,ACERT - INDUSTRIA DE ACABAMENTOS CE,"Fabricação de artefatos de cerâmica e barro cozido para uso na construção, exceto azulejos e pisos",Ceará,0,GEAR,4.0,Frequentes,0.1478602659746543,Média,465.7092511013215,28407.97
77269,EXPRESSO SERRANO LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Espírito Santo,0,HYDRA,1.0,Ocasionais,0.1384661274554599,Média,491.26666666666665,11599.66
1822676,LUCENA INFRAESTRUTURA LTDA,Construção de rodovias e ferrovias,Goiás,0,UTILE,1.0,Ocasionais,0.330789112839617,Alta,417.8611111111111,22250.43
1822673,SEMPRE EDITORA LTDA,Edição integrada à impressão de jornais diários,Minas Gerais,0,EXTRA TURBO,1.0,Ocasionais,0.2778378273105275,Alta,687.625,1026.93
1822658,FORNECEDORA ASFALTOS E PAVIMENTACAO,"Fabricação de estruturas pré-moldadas de concreto armado, em série e sob encomenda",Ceará,0,HYDRA XP,1.0,Ocasionais,0.2503333301010414,Alta,400.78749999999997,8250.08
1822388,GRANDE SERTAO III TRANSMISSORA DE E,Transmissão de energia elétrica,Bahia,0,GRANS,1.0,Ocasionais,0.310280088722596,Alta,967.356846473029,33173.06
1822384,MR LOTEAMENTO BV TERESINA SPE LTDA,Loteamento de imóveis próprios,Piauí,0,TOP TURBO,2.875,Regulares,0.1553805800940706,Média,660.7317073170731,53157.93
1822378,GRAN MAXIMUS COOPERATIVA DE TRANSPO,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Espírito Santo,0,TOP TURBO,1.0,Ocasionais,0.1463701704277957,Média,519.0,637.22
1822355,ANTONIO DIOGO RIBEIRO BARBOSA,,Minas Gerais,0,TOP TURBO,1.0,Ocasionais,0.1757410560983025,Média,565.1,5690.19
1822352,CONSTRUTORA LUIZ COSTA LTDA,Construção de obras de arte especiais,Espírito Santo,0,UTILE,1.0,Ocasionais,0.2767216411164609,Alta,530.6999999999999,2168.28
1822336,GREIF EMBALAGENS INDUSTRIAIS DO BRA,Fabricação de embalagens de material plástico,Amazonas,0,HYDRA XP,1.8,Regulares,0.158736178513763,Média,306.8857142857143,35227.76
1822254,GREIF EMBALAGENS INDUSTRIAIS DO BRA,Fabricação de embalagens metálicas,Paraná,0,HYDRA XP,1.7142857142857142,Regulares,0.1832295218722169,Alta,488.0087527352298,59601.64
1822252,GREIF EMBALAGENS INDUSTRIAIS DO BRA,Fabricação de embalagens metálicas,São Paulo,0,HYDRA XP,1.375,Ocasionais,0.1586291161373248,Média,325.89565217391305,61407.39
76980,VIACAO PENHA RIO LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Rio de Janeiro,0,TOP TURBO,1.6666666666666667,Regulares,0.1019526281201765,Baixa,438.2782051282052,75140.78
79073,TELHAS MAFRENSE LTDA,"Fabricação de artefatos de cerâmica e barro cozido para uso na construção, exceto azulejos e pisos",Piauí,0,GEAR,2.0,Regulares,0.2576306411792931,Alta,0.0,27551.42
79031,PRODUMAR - EXPORTADORA DE PRODUTOS,Pesca de peixes em água salgada,Rio Grande do Norte,0,TOP TURBO,1.2,Ocasionais,0.2554500789549443,Alta,757.5163265306122,192888.49
79005,JOSE AUGUSTO VIEIRA,,Maranhão,0,UNITRACTOR,2.3333333333333335,Regulares,0.1383138490699617,Média,410.3658333333333,141136.12
78973,JOSE AUGUSTO VIEIRA,,Maranhão,0,TOP TURBO,3.0,Regulares,0.1816041736728857,Alta,671.8695652173913,3360.11
78900,WEG EQUIPAMENTOS ELETRICOS S/A,"Fabricação de transformadores, indutores, conversores, sincronizadores e semelhantes, peças e acessórios",Santa Catarina,0,TURBINA X,1.631578947368421,Regulares,0.2925882781398859,Alta,533.621875,163129.57
78803,ONIX GERACAO DE ENERGIA SA.,Geração de energia elétrica,Mato Grosso do Sul,0,TURBINA X,1.0,Ocasionais,0.1766823005637911,Média,636.5879120879121,25956.42
78641,JOSE AUGUSTO VIEIRA,,Maranhão,0,TOP TURBO,1.8,Regulares,0.1446048792816819,Média,893.0854700854702,32127.27
78473,VIX LOGISTICA S/A,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Espírito Santo,0,TRM 4,1.0,Ocasionais,0.1147778151873257,Baixa,453.0421686746987,21503.72
78442,AMAFIBRA - FIBRAS E SUBSTRATOS AGRI,Fabricação de adubos e fertilizantes organo-minerais,Pará,0,GEAR MO,1.1428571428571428,Ocasionais,0.1234699209610978,Baixa,320.3913043478261,67516.12
78427,STARGESSO INDUSTRIAL LTDA,"Fabricação de outros artefatos e produtos de concreto, cimento, fibrocimento, gesso e materiais semelhantes",Ceará,0,HYDRA XP,1.0,Ocasionais,0.2540454629912578,Alta,410.2272727272727,32560.55
78373,TRANSWINTER TRANSPORTE E LOGISTICA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Pernambuco,0,TOP TURBO,1.0555555555555556,Ocasionais,0.1656675130777023,Média,390.06860465116284,104314.96
78321,B.J.TRANSPORTES DE ITATIBA LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",São Paulo,0,TOP TURBO,1.4,Ocasionais,0.1887114990598407,Alta,555.053738317757,91356.86
78315,VIALOC TRANSPORTE DE PASSAGEIROS LT,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Pará,0,TOP TURBO PRO,1.75,Regulares,0.1407419310259039,Média,293.9177777777778,123157.54
78182,FRANCISCO XAVIER DE HOLANDA NETO,,Ceará,0,EXTRA TURBO,1.0,Ocasionais,0.1659265204472155,Média,573.6333333333333,3388.97
77963,CONSTRUTORA ESCUDO INDUSTRIA E COME,Construção de edifícios,Maranhão,0,HYDRA XP,1.3636363636363635,Ocasionais,0.1432547762616177,Média,326.3139013452915,33562.86
77817,ELDORADO MINERACAO LTDA,Extração e britamento de pedras e outros materiais para construção e beneficiamento associado,Rio Grande do Sul,0,GEAR,2.4545454545454546,Regulares,0.2979652615648451,Alta,438.5126243305279,185080.3
79434,SALVADOR LOGISTICA E TRANSPORTES LT,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",São Paulo,0,GL 5,3.0,Regulares,0.095881441072079,Baixa,235.2681818181818,23610.2
79403,VBR LOGISTICA LTDA.,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Rio Grande do Sul,0,TOP TURBO,1.5333333333333334,Regulares,0.1370043081950548,Média,951.4416775884666,181354.37
79282,ALSCO TOALHEIRO BRASIL LTDA.,Toalheiros,São Paulo,0,TOP TURBO,1.2727272727272727,Ocasionais,0.1661233651077814,Média,591.988950276243,20801.83
79104,TRANSPORTADORA CORDEIRO DE CAJATI L,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",São Paulo,0,TOP TURBO,2.5,Regulares,0.3088091060121831,Alta,364.0113636363637,13489.11
79076,TELHAMAR LTDA,"Fabricação de artefatos de cerâmica e barro cozido para uso na construção, exceto azulejos e pisos",Piauí,0,GEAR,1.125,Ocasionais,0.3126479915284945,Alta,0.0,39161.87
1822059,LEAO DE FERRO LTDA,Extração de minério de ferro,Piauí,0,HYDRA XP,1.0,Ocasionais,0.0597584465497486,Baixa,976.6732954545454,35417.42
1822045,SUPERTEX CONCRETO LTDA EM RECUPERAC,Preparação de massa de concreto e argamassa para construção,São Paulo,0,HYDRA,1.0,Ocasionais,0.0390903428947095,Baixa,640.2117647058823,58958.04
1822044,GREIF EMBALAGENS INDUSTRIAIS DO BRA,Fabricação de embalagens de material plástico,Paraná,0,HYDRA XP,1.4,Ocasionais,0.1684589911464444,Média,564.0547619047619,43738.36
1822017,38.214.783 FABIO AMARAL DA SILVA,Comércio varejista de ferragens e ferramentas,Goiás,0,COMPSOR RF,1.0,Ocasionais,0.1875269373329885,Alta,675.3,1160.1
1822015,SUPERTEX CONCRETO LTDA EM RECUPERAC,Preparação de massa de concreto e argamassa para construção,Santa Catarina,0,HYDRA,3.75,Frequentes,0.1187722651880433,Baixa,437.22380952380956,20328.82
1821838,SUPERTEX CONCRETO LTDA EM RECUPERAC,Preparação de massa de concreto e argamassa para construção,Santa Catarina,0,HYDRA,1.0,Ocasionais,0.0860710740045213,Baixa,431.1195652173913,8360.3
1821789,ANTONIO CELSO BERNARDES DE OLIVEIRA,,Minas Gerais,0,GL 5,1.0,Ocasionais,0.1759638283788205,Média,906.7954545454546,5257.16
1821683,JOSE AUGUSTO VIEIRA,,Maranhão,0,TOP TURBO,1.5,Ocasionais,0.1534382276538756,Média,756.4375,4457.82
1821678,JOSE AUGUSTO VIEIRA,,Maranhão,0,GL 5,2.0,Regulares,0.1576522620473602,Média,750.9999999999999,5100.91
1821675,CORRETA AMBIENTAL LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal.",Espírito Santo,0,TOP TURBO PRO,1.75,Regulares,0.1641265935904168,Média,524.845588235294,33189.99
1820975,BETMASSA LTDA,Serviços de engenharia,Bahia,0,LITH EP,2.0,Regulares,0.0983612190491462,Baixa,1006.5652173913043,3492.23
1820431,MAE RAINHA URBANISMO LTDA,Loteamento de imóveis próprios,Ceará,0,TOP TURBO,1.8571428571428572,Regulares,0.1660189094004734,Média,400.52512998266894,68600.8
1820343,CONTEK ENGENHARIA S/A,Construção de obras de arte especiais,Espírito Santo,0,TOP TURBO,3.0,Regulares,0.2219510455584633,Alta,568.6791131855309,102073.68
1820338,MARIA ELBA RODRIGUES CHAVES,,Ceará,0,COMPSOR RF,1.0,Ocasionais,0.2985279450812771,Alta,621.1749999999998,15441.0
1820291,EMFLORA SERVICOS E EMPREENDIMENTOS,Atividades de apoio à produção florestal,Espírito Santo,0,HYDRA,1.0,Ocasionais,0.1800251902160801,Alta,566.2096774193549,6010.27
1820265,MARQUESPAN INDUSTRIA DE ALIMENTOS L,Fabricação de produtos de panificação industrial,São Paulo,0,TOP TURBO,1.25,Ocasionais,0.2076942839084588,Alta,351.7702702702702,17593.84
1820099,CONSTRUTORA VIEIRA LTDA.,Construção de edifícios,Sergipe,0,HYDRA XP,2.0,Regulares,0.1930747521210711,Alta,1172.0125,11391.65
1819837,LECHMAN TERMINAIS LTDA,Atividades do Operador Portuário,São Paulo,0,ATF,1.0,Ocasionais,0.1537336724788341,Média,307.7,4882.86
1819813,LITORAL PESCADOS LTDA,"Preservação de peixes, crustáceos e moluscos",Brasília,0,COMPSOR RF,1.0,Ocasionais,0.1968633185903838,Alta,315.70384615384614,28036.0
1819659,LEAL & TRANSPORTE AGENCIA DE VIAGEM,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, interestadual",Brasília,0,TOP TURBO,1.0,Ocasionais,0.1755886048616189,Média,303.34999999999997,4607.93
1819571,VIVO EMPREENDIMENTOS E LOCACOES LTD,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Ceará,0,TOP TURBO PRO,1.1,Ocasionais,0.081379505327741,Baixa,400.5730994152047,22707.56
1819469,"ARMAC LOCACAO, LOGISTICA E SERVICOS","Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes",Rio de Janeiro,0,UNITRACTOR,1.0,Ocasionais,0.174702517914667,Média,243.16666666666669,760.55
1819447,MARDEN ARAUJO OLIVEIRA,,Pará,0,TOP TURBO,1.0,Ocasionais,0.2357955157715136,Alta,917.9507042253522,41296.29
79670,ENERGY ASSETS DO BRASIL LTDA,Geração de energia elétrica,Pará,0,TOP TURBO,1.0,Ocasionais,0.0668913907136661,Baixa,1637.2872318840537,75120.28
79616,JOCLAU TRANSPORTES LTDA,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Minas Gerais,0,TOP TURBO,1.8,Regulares,0.242535296534129,Alta,324.25966850828735,27750.6
79525,SAO JORGE AUTO ONIBUS LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Minas Gerais,0,TOP TURBO,1.5,Ocasionais,0.1933660357511413,Alta,935.9738562091503,52666.85
79500,EMAM - EMULSOES E TRANSPORTES LTDA,Fabricação de outros produtos químicos não especificados anteriormente,Minas Gerais,0,UTILE,1.0,Ocasionais,0.103490619662677,Baixa,590.1093749999999,29960.01
80203,EMPRESA DE TRANSPORTES NOSSA SENHOR,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, municipal",Rio Grande do Norte,0,TOP TURBO,1.5263157894736843,Regulares,0.1995560275580369,Alta,777.2389380530973,133436.21
80154,CONSORCIO DA USINA HIDRELETRICA DE,Geração de energia elétrica,Minas Gerais,0,TURBINA X,1.4,Ocasionais,0.0951625379975556,Baixa,525.4204545454545,97006.24
80013,M. COLARITES CARVALHO & CIA. LTDA.,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional",Paraná,0,TOP TURBO,1.6153846153846154,Regulares,0.150687799928307,Média,818.7200287150037,160796.76
79970,AUTO VIACAO SAO LUIZ MG LTDA,"Transporte rodoviário coletivo de passageiros, com itinerário fixo, intermunicipal, exceto em região metropolitana",Minas Gerais,0,TURBO ME,1.0,Ocasionais,0.1037215542084865,Baixa,727.2166666666666,6440.32
